,teacher,heart,reviewer,date,kinds,content_title,review_title,content,rated
10,남치열,1667,이*한,23.07.20,124,[2024 수능완성] 남치열의 수학+미적분(유형편),41-45강 손글씨 자료 올려쥬세요,한번 확인해 주시고 자료를 올려 주시기 바랍니다.,5점
11,남치열,1667,김*준,23.07.16,55,[2024 수능완성] 남치열의 수학+미적분(유형편),최종평가 10문제,모르는 문제와 이것이 연계다만 뽑아서 듣다보니 수강률 50%를 넘지 못하여 최종평가 10문제를 못푸네요ㅠㅠㅠ 방법이 없을까요?,5점
12,남치열,1667,김*우,23.07.12,82,[2024 수능완성] 남치열의 수학+미적분(유형편),치열하게 7학평을 마치고 돌아왔습니다,"선생님 첫 만남부터 강렬한 인상을 남겼던 김찬우라고합니다 
7모끝나고 가채첨했더니 4등급나왔습니다 선생님과 함께라면 이몸 하나 받쳐서 3등급까지 노려 볼 수 있을 것 같습니다
남:남들과 다른 치밀함으로
치:치밀함과 세밀함으로 연전연승 하는 여기는 남치열 선생님의
열:열정의 수업강의실입니다 뜨거운 박수로 맞이하겠습니다
선생님 정말 감사합니다",스페셜
13,남치열,1667,김*훈,23.07.07,74,[2024 수능완성] 남치열의 수학+미적분(유형편),남치열선생님 정말정말 오랜만이에요 ><,"안녕하세요 선생님 저는 2017년 고1 겨울방학때 선생님의 미적분1 강의를 듣고
수학 100점을 받았던!! 김*훈 학생입니다 그때 너무 좋은 강의라고 생각했는데
이렇게 제가 다시 수능에 도전하게 되서 선생님 강의를 찾아뵙게 되었습니다.
제가 3월부터 수능공부를 시작했던지라 수능특강또한 늦게 풀어
조금 늦게 수능완성을 시작하게 되었는데요!! 
수학1등급을 위해 열심히 들어보도록 하겠습니다!
팟팅 ><",5점
14,남치열,1667,민*은,23.06.29,82,[2024 수능완성] 남치열의 수학+미적분(유형편),렘마 수2 자료 언제 올라오나요?,"렘마 수2 자료 언제 올라오나요?
강의 퀄이 미쳤습니다….!",5점
15,남치열,1667,김*안,23.06.28,68,[2024 수능완성] 남치열의 수학+미적분(유형편),최고라는 말 뿐. 이해가 너무 잘됩니다.,"이해하기 쉬운 친절한 설명 덕분에 언제나 의문점이 안 남는 강의입니다. 이렇게 마음에 드는 강의는 처음이네요!

(+ 남치열 쌤 강의는 이해가 쉬워서 항상 애용하고 있습니다.)",5점
16,남치열,1667,강*우,23.06.16,109,[2024 수능완성] 남치열의 수학+미적분(유형편),선생님 오프닝 음악이 뭔지 궁금합니다,강의와 관련없는 내용을 쓴건 죄송합니다,5점
17,남치열,1667,조*욱,23.06.15,82,[2024 수능완성] 남치열의 수학+미적분(유형편),선생님 실전편은 강의 안해주시나요?ㅜㅜ,"수능완성 실전편도 해주세요~

선생님의 렘마문제를 너무 풀고 싶어요~~ㅜ

힘드시면 렘마문제가 필요한 문항만이라도 좀 강의해주세요ㅜㅜ",5점
18,남치열,1667,김*경,23.06.08,73,[2024 수능완성] 남치열의 수학+미적분(유형편),수능완성 감사합니다.,"선생님께서 주신 수능완성 잘 받았습니다.
실제로 수능완성을 받으니 만감이 교차하네요.

수능개념, 수능특강에 이어 수능완성까지 정복하도록 하겠습니다.
항상 좋은 강의 감사드리며 저는 완강후기로 다시 찾아뵙도록 하겠습니다.

감사합니다.",5점
19,남치열,1667,김*정,23.06.07,58,[2024 수능완성] 남치열의 수학+미적분(유형편),수능완성,열심히 수강하겠습니다 !,스페셜
20,남치열,1667,김*우,23.06.06,98,[2024 수능완성] 남치열의 수학+미적분(유형편),확통에서 미적으로 넘어온 문과입니다,"꼼꼼히 더 열심히 그리고 하나하나 빠트림없이 잘 해내보겠습니다 
부산에서 현역고3 김찬우라고 합니다
5월 모의고사부터 미적으로 갈아탔습니다
저는 이과성향이 짙은 것 같습니다
아무리 확통을 들어도 무슨말인지 이해만가고 문제에는 손이 가질않는데에 비해 미적이나 기하는 풀 맛이 생깁니다
비록 더 오랜시간이 걸리겠지만 더 발전해서 무시해왔던 애들의 코와 할 수 있다는 것을 보여주도록 하겠습니다
남:남들보다 더 열심히 공부하면
치:치졸하게 살진않겠죠
열:열심히 공부해보겠습니다
화이팅하겠습니다 이 기운 수능까지 가져서 반드시 긴장하지않고 푸는 학생이 되겠습니다",5점
21,남치열,1667,김*정,23.06.02,43,[2024 수능완성] 남치열의 수학+미적분(유형편),수강,수강합니당,5점
22,남치열,1667,김*재,23.05.30,42,[2024 수능완성] 남치열의 수학+미적분(유형편),출발,출발해용,5점
23,남치열,1667,정*호,23.05.25,70,[2024 수능완성] 남치열의 수학+미적분(유형편),강좌 오픈런 1등~,쌤 저 수특 수강했던 학생이에요. 수완 오픈하자마자 쌤보러 왔어요 ㅎㅎ 열심히 할께요. 수능완성 문항이 쉽다고 하셔서 다행이다는 생각이 듭닌다 ㅋㅋㅋ 6월 모평 잘 보고 오겠습니다~~,5점
24,남치열,1667,심*수,23.05.08,134,[2024 FINAL 실전모의고사] 수학+미적분+기하,수학,서지나 선생님 1강 잘 들었슴니다,5점
25,남치열,1667,지*우,23.05.07,247,[2024 FINAL 실전모의고사] 수학+미적분+기하,ebsi 훌륭한 선생님들께 참으로 감사한데,왜 final 모의고사는 항상 위로 넘기는 식인지요... 실제 시험지처럼 내주시면 안되겠습니까,5점
26,남치열,1667,이*탁,23.10.14,8,[2024 수능특강] 남치열의 미적분,34강,불안!,5점
27,남치열,1667,이*탁,23.10.13,10,[2024 수능특강] 남치열의 미적분,33강,D-34,5점
28,남치열,1667,이*탁,23.10.12,8,[2024 수능특강] 남치열의 미적분,32강,D-35,5점
29,남치열,1667,송*현,23.05.18,623,[2024 수능특강] 남치열의 미적분,[치얼스054]완강후기,"오늘 23년 5월 18일, 그냥 무척 기쁩니다.^^!
처음 미적분을 남치열 선생님의수능개념으로 작년 12월 시작하여 수능 특강까지 완강 했다는게 뿌듯합니다. 비록 계획했던 시간보다 많이 늦게 마쳐서 조금은 아쉽지만 또  아직 고난도 문제 풀때는 머리가 지끈거리긴 하지만 앞으로 5개월 이상의 시간이 남아있기때문에 조급해 하지 않고 차근차근 복습해보려합니다.

선생님께 감사드립니다.^^

시간이 지날수록 새록새록 선생님의 수능개념서가 너무 소중히 느껴집니다.기초에서 기본.또 심화까지 미적분을 세심히 분석해 주시고 알찬 문제들로 구성 되어 있어서 수능 특강 풀이에 너무 많은 도움이 되었습니다. 수능 날까지 들고 가려합니다.
그리고 수능 특강 강의 중에  '이것이 연계다 '코너는 문제를 바라보는 눈을 키워주셨습니다. 
늘 ""포기하지말고 하셔야합니다. 처음이 어렵지 익숙해지면 할 만합니다""라고 응원해주신 말씀이 많이 위로 되고 힘이 되었습니다.

남은 시간 제가 부족한 점을 매꾸어 가면서 천천히 정확히 열심히 해나가도록 하겠습니다.
너무 감사드려요^^ 그리고 건강 상하지 않으셨으면 해요",베스트
30,남치열,1667,고*정,23.05.17,194,[2024 수능특강] 남치열의 미적분,완강 후기,"이거 쓰려고 열심히 완강했어요 ㅋㅋㅋㅋㅋㅋ

성적과 무관하게 미적분이 너무 좋고 재밌어서,, 수업도 재밌게 잘 들을 수 있었던 것 같아요
작년에 한 번 해봤다고 개념은 다 안다고 수능특강부터 들었는데 생각보다 많은 개념을 모르고 있더군요
그래서 수능특강을 듣던 와중에 수능개념을 사서 병행했습니다 
어려운 문제 혹은 문제가 길면 도망치는 아주 안좋은 버릇이 있었는데,
이번에 완강을 목표로 레벨3 문제도 lemma 보고 끄적끄적 풀어보고 문제 풀다가 막히면 선생님은 어떻게 생각하고 푸셨을까?를 고민해보니 실력이 조금씩 느는 것 같아요..ㅎㅎ
선생님 수업 너무 좋고 재밌습니다
Lemma 좋은건 모두가 알 것 같으니 더 말하지 않겠습니다😁 
문제마다 풀이 여러가지로 알려주시는것도 너무 좋ㅇ았어요 
이 문제 이렇게 푸시겠지? 하면 그보다 더 간단한 풀이를 알려주셔서 놀라고 많은걸 배웠습니당
주저리주저리 길어졌네요
좋은 강의 찍어주셔서 감사합니다
수능까지 미적분 만점으로 수렴시켜볼게요..ㅎㅎㅎ",베스트
31,남치열,1667,박*연,23.02.09,692,[2024 수능특강] 남치열의 미적분,선생님 안녕하세요!,"선생님 안녕하세요!
저는 오늘 드디어 수능 개념을 완강한 고3입니다!!
길었던 수능개념을 오늘, 드디어 완강했어요! 아직 수능개념의 모든 문제를 혼자 풀지는 못하지만 수능 특강 들으면서 또 열심히 2회독, 3회독 하려구요 ㅎㅎ
수능 개념 들으면서도 수능 특강 나오면 치열쌤이랑 달려야지 라고 설레면서 공부했어요
제가 혼자 미적분 독학한다고 했을때 정말 주변에서 다 말리면서 미적분을 어떻게 혼자 하냐며 걱정반 무시반 가득한 상처되는 말 많이 들었거든요
솔직히 그런말 들으면서 더 오기가 생겨서 혼자 해보겠다고 아득바득 한것도 있었어요 (ㅋㅋㅋ)
근데 막상 혼자 하려니까 어떻게 하는지도 모르겠고 뭘해야하는지도 모르겠어서 막막하더라구요 ㅠㅠ
수능특강 나오기 전까지 뭐라도 해보자 라는 생각에 미적분은 남치열이다 라는 베스트 수강 후기 보고 오티도 안보고 그냥 교재사서 듣기 시작했어요
듣다보니까 문제를 더 풀어야 겠다는 생각이 들어서 선생님이 올려두신 기출워크북 풀면서 모루겠는 문제는 정말 눈물 뚝뚝 흘려가면서 풀었어요 ㅠㅠ (다들 수능 개념은 안듣더라도 기출 워크북은 꼭 다운받아서 푸세요!! 진짜 시중에 어떤 문제집보다 나아요!)( 쌤 바쁘시겠지만 기출 워크북 답지 좀 만들어주시면 안될까요..🥲 )
그랬더니 어느순간 뭔가 들리고 보이기 시작하더라구요
아직 모든 개념이 완벽하지도 않고 사실 문제를 풀어도 많이 맞지도 않지만 제 목표는 수능 만점이니까 포기하지 않으려구요!!
저의 새로운 시작을 함께 해주셔서 너무 감사하다는 말 전해드리고 싶었어요!!
이번 수능 특강도 열심히 저의 속도에 맞춰서 차근차근 완강해볼게요!!
만점으로 수렴하는 그날까지 화이팅!!",베스트
32,남치열,1667,이*탁,23.10.11,10,[2024 수능특강] 남치열의 미적분,31강,!,5점
33,남치열,1667,이*탁,23.10.10,7,[2024 수능특강] 남치열의 미적분,30강,Fighting!,5점
34,남치열,1667,이*탁,23.10.09,8,[2024 수능특강] 남치열의 미적분,29강,:),5점
35,남치열,1667,이*탁,23.10.08,7,[2024 수능특강] 남치열의 미적분,28강,파이링!,5점
36,남치열,1667,이*탁,23.10.08,7,[2024 수능특강] 남치열의 미적분,27강,몸이 아파도!,5점
37,남치열,1667,이*탁,23.10.07,7,[2024 수능특강] 남치열의 미적분,26강,파이링!,5점
38,남치열,1667,이*탁,23.10.06,6,[2024 수능특강] 남치열의 미적분,25강,D-41 끝까지!,5점
39,남치열,1667,이*탁,23.10.05,10,[2024 수능특강] 남치열의 미적분,24강,D-42!,5점
40,남치열,1667,이*탁,23.10.04,9,[2024 수능특강] 남치열의 미적분,23강,파이링!,5점
41,남치열,1667,이*탁,23.10.03,9,[2024 수능특강] 남치열의 미적분,22강,끝까지!,5점
42,남치열,1667,이*탁,23.10.02,8,[2024 수능특강] 남치열의 미적분,21강,:) !,5점
43,남치열,1667,이*탁,23.10.01,8,[2024 수능특강] 남치열의 미적분,20강,파이팅!,5점
44,남치열,1667,이*탁,23.09.30,16,[2024 수능특강] 남치열의 미적분,19강,파이팅!,5점
45,남치열,1667,이*탁,23.09.29,8,[2024 수능특강] 남치열의 미적분,18강,즐거운 추석에도 화이팅!,5점
46,남치열,1667,이*탁,23.09.28,8,[2024 수능특강] 남치열의 미적분,17강,곡선 위의 점에서 함숫값과 미분계수가 같은 함수라니 신기하네요.,5점
47,남치열,1667,송*현,23.05.18,624,[2024 수능특강] 남치열의 미적분,[치얼스054]완강후기,"오늘 23년 5월 18일, 그냥 무척 기쁩니다.^^!
처음 미적분을 남치열 선생님의수능개념으로 작년 12월 시작하여 수능 특강까지 완강 했다는게 뿌듯합니다. 비록 계획했던 시간보다 많이 늦게 마쳐서 조금은 아쉽지만 또  아직 고난도 문제 풀때는 머리가 지끈거리긴 하지만 앞으로 5개월 이상의 시간이 남아있기때문에 조급해 하지 않고 차근차근 복습해보려합니다.

선생님께 감사드립니다.^^

시간이 지날수록 새록새록 선생님의 수능개념서가 너무 소중히 느껴집니다.기초에서 기본.또 심화까지 미적분을 세심히 분석해 주시고 알찬 문제들로 구성 되어 있어서 수능 특강 풀이에 너무 많은 도움이 되었습니다. 수능 날까지 들고 가려합니다.
그리고 수능 특강 강의 중에  '이것이 연계다 '코너는 문제를 바라보는 눈을 키워주셨습니다. 
늘 ""포기하지말고 하셔야합니다. 처음이 어렵지 익숙해지면 할 만합니다""라고 응원해주신 말씀이 많이 위로 되고 힘이 되었습니다.

남은 시간 제가 부족한 점을 매꾸어 가면서 천천히 정확히 열심히 해나가도록 하겠습니다.
너무 감사드려요^^ 그리고 건강 상하지 않으셨으면 해요",베스트
48,남치열,1667,고*정,23.05.17,196,[2024 수능특강] 남치열의 미적분,완강 후기,"이거 쓰려고 열심히 완강했어요 ㅋㅋㅋㅋㅋㅋ

성적과 무관하게 미적분이 너무 좋고 재밌어서,, 수업도 재밌게 잘 들을 수 있었던 것 같아요
작년에 한 번 해봤다고 개념은 다 안다고 수능특강부터 들었는데 생각보다 많은 개념을 모르고 있더군요
그래서 수능특강을 듣던 와중에 수능개념을 사서 병행했습니다 
어려운 문제 혹은 문제가 길면 도망치는 아주 안좋은 버릇이 있었는데,
이번에 완강을 목표로 레벨3 문제도 lemma 보고 끄적끄적 풀어보고 문제 풀다가 막히면 선생님은 어떻게 생각하고 푸셨을까?를 고민해보니 실력이 조금씩 느는 것 같아요..ㅎㅎ
선생님 수업 너무 좋고 재밌습니다
Lemma 좋은건 모두가 알 것 같으니 더 말하지 않겠습니다😁 
문제마다 풀이 여러가지로 알려주시는것도 너무 좋ㅇ았어요 
이 문제 이렇게 푸시겠지? 하면 그보다 더 간단한 풀이를 알려주셔서 놀라고 많은걸 배웠습니당
주저리주저리 길어졌네요
좋은 강의 찍어주셔서 감사합니다
수능까지 미적분 만점으로 수렴시켜볼게요..ㅎㅎㅎ",베스트
49,남치열,1667,박*연,23.02.09,693,[2024 수능특강] 남치열의 미적분,선생님 안녕하세요!,"선생님 안녕하세요!
저는 오늘 드디어 수능 개념을 완강한 고3입니다!!
길었던 수능개념을 오늘, 드디어 완강했어요! 아직 수능개념의 모든 문제를 혼자 풀지는 못하지만 수능 특강 들으면서 또 열심히 2회독, 3회독 하려구요 ㅎㅎ
수능 개념 들으면서도 수능 특강 나오면 치열쌤이랑 달려야지 라고 설레면서 공부했어요
제가 혼자 미적분 독학한다고 했을때 정말 주변에서 다 말리면서 미적분을 어떻게 혼자 하냐며 걱정반 무시반 가득한 상처되는 말 많이 들었거든요
솔직히 그런말 들으면서 더 오기가 생겨서 혼자 해보겠다고 아득바득 한것도 있었어요 (ㅋㅋㅋ)
근데 막상 혼자 하려니까 어떻게 하는지도 모르겠고 뭘해야하는지도 모르겠어서 막막하더라구요 ㅠㅠ
수능특강 나오기 전까지 뭐라도 해보자 라는 생각에 미적분은 남치열이다 라는 베스트 수강 후기 보고 오티도 안보고 그냥 교재사서 듣기 시작했어요
듣다보니까 문제를 더 풀어야 겠다는 생각이 들어서 선생님이 올려두신 기출워크북 풀면서 모루겠는 문제는 정말 눈물 뚝뚝 흘려가면서 풀었어요 ㅠㅠ (다들 수능 개념은 안듣더라도 기출 워크북은 꼭 다운받아서 푸세요!! 진짜 시중에 어떤 문제집보다 나아요!)( 쌤 바쁘시겠지만 기출 워크북 답지 좀 만들어주시면 안될까요..🥲 )
그랬더니 어느순간 뭔가 들리고 보이기 시작하더라구요
아직 모든 개념이 완벽하지도 않고 사실 문제를 풀어도 많이 맞지도 않지만 제 목표는 수능 만점이니까 포기하지 않으려구요!!
저의 새로운 시작을 함께 해주셔서 너무 감사하다는 말 전해드리고 싶었어요!!
이번 수능 특강도 열심히 저의 속도에 맞춰서 차근차근 완강해볼게요!!
만점으로 수렴하는 그날까지 화이팅!!",베스트
50,남치열,1667,이*탁,23.09.27,8,[2024 수능특강] 남치열의 미적분,16강,파이팅!,5점
51,남치열,1667,이*탁,23.09.25,7,[2024 수능특강] 남치열의 미적분,15강,파이팅!,5점
52,남치열,1667,이*탁,23.09.23,9,[2024 수능특강] 남치열의 미적분,14강,파이팅!,5점
53,남치열,1667,이*탁,23.09.22,11,[2024 수능특강] 남치열의 미적분,13강,파이팅!,5점
54,남치열,1667,이*탁,23.09.21,10,[2024 수능특강] 남치열의 미적분,12강,D-56 끝까지 즐겁게!,5점
55,남치열,1667,이*탁,23.09.19,9,[2024 수능특강] 남치열의 미적분,11강,D-58!,5점
56,남치열,1667,이*탁,23.09.18,10,[2024 수능특강] 남치열의 미적분,10강,D-59!,5점
57,남치열,1667,이*탁,23.09.17,15,[2024 수능특강] 남치열의 미적분,9강,D-60!,5점
58,남치열,1667,이*탁,23.09.16,10,[2024 수능특강] 남치열의 미적분,8강,쉽지 않아도 끝까지!,5점
59,남치열,1667,이*탁,23.09.14,14,[2024 수능특강] 남치열의 미적분,7강,D-63 끝까지!,스페셜
60,남치열,1667,이*탁,23.09.13,9,[2024 수능특강] 남치열의 미적분,6강,D-64 끝까지 파이팅!,5점
61,남치열,1667,이*탁,23.09.12,14,[2024 수능특강] 남치열의 미적분,5강,파이팅!,5점
62,남치열,1667,이*탁,23.09.11,12,[2024 수능특강] 남치열의 미적분,4강사점,즐거운 월요일 화이팅,5점
63,남치열,1667,이*탁,23.09.09,13,[2024 수능특강] 남치열의 미적분,3강사점,끝까지!,5점
64,남치열,1667,손*순,23.09.09,18,[2024 수능특강] 남치열의 미적분,선생님 정말 감사합니다,"미적분 연계교재 사용중입니다
감사합니다",5점
65,남치열,1667,송*현,23.05.18,624,[2024 수능특강] 남치열의 미적분,[치얼스054]완강후기,"오늘 23년 5월 18일, 그냥 무척 기쁩니다.^^!
처음 미적분을 남치열 선생님의수능개념으로 작년 12월 시작하여 수능 특강까지 완강 했다는게 뿌듯합니다. 비록 계획했던 시간보다 많이 늦게 마쳐서 조금은 아쉽지만 또  아직 고난도 문제 풀때는 머리가 지끈거리긴 하지만 앞으로 5개월 이상의 시간이 남아있기때문에 조급해 하지 않고 차근차근 복습해보려합니다.

선생님께 감사드립니다.^^

시간이 지날수록 새록새록 선생님의 수능개념서가 너무 소중히 느껴집니다.기초에서 기본.또 심화까지 미적분을 세심히 분석해 주시고 알찬 문제들로 구성 되어 있어서 수능 특강 풀이에 너무 많은 도움이 되었습니다. 수능 날까지 들고 가려합니다.
그리고 수능 특강 강의 중에  '이것이 연계다 '코너는 문제를 바라보는 눈을 키워주셨습니다. 
늘 ""포기하지말고 하셔야합니다. 처음이 어렵지 익숙해지면 할 만합니다""라고 응원해주신 말씀이 많이 위로 되고 힘이 되었습니다.

남은 시간 제가 부족한 점을 매꾸어 가면서 천천히 정확히 열심히 해나가도록 하겠습니다.
너무 감사드려요^^ 그리고 건강 상하지 않으셨으면 해요",베스트
66,남치열,1667,고*정,23.05.17,196,[2024 수능특강] 남치열의 미적분,완강 후기,"이거 쓰려고 열심히 완강했어요 ㅋㅋㅋㅋㅋㅋ

성적과 무관하게 미적분이 너무 좋고 재밌어서,, 수업도 재밌게 잘 들을 수 있었던 것 같아요
작년에 한 번 해봤다고 개념은 다 안다고 수능특강부터 들었는데 생각보다 많은 개념을 모르고 있더군요
그래서 수능특강을 듣던 와중에 수능개념을 사서 병행했습니다 
어려운 문제 혹은 문제가 길면 도망치는 아주 안좋은 버릇이 있었는데,
이번에 완강을 목표로 레벨3 문제도 lemma 보고 끄적끄적 풀어보고 문제 풀다가 막히면 선생님은 어떻게 생각하고 푸셨을까?를 고민해보니 실력이 조금씩 느는 것 같아요..ㅎㅎ
선생님 수업 너무 좋고 재밌습니다
Lemma 좋은건 모두가 알 것 같으니 더 말하지 않겠습니다😁 
문제마다 풀이 여러가지로 알려주시는것도 너무 좋ㅇ았어요 
이 문제 이렇게 푸시겠지? 하면 그보다 더 간단한 풀이를 알려주셔서 놀라고 많은걸 배웠습니당
주저리주저리 길어졌네요
좋은 강의 찍어주셔서 감사합니다
수능까지 미적분 만점으로 수렴시켜볼게요..ㅎㅎㅎ",베스트
67,남치열,1667,박*연,23.02.09,694,[2024 수능특강] 남치열의 미적분,선생님 안녕하세요!,"선생님 안녕하세요!
저는 오늘 드디어 수능 개념을 완강한 고3입니다!!
길었던 수능개념을 오늘, 드디어 완강했어요! 아직 수능개념의 모든 문제를 혼자 풀지는 못하지만 수능 특강 들으면서 또 열심히 2회독, 3회독 하려구요 ㅎㅎ
수능 개념 들으면서도 수능 특강 나오면 치열쌤이랑 달려야지 라고 설레면서 공부했어요
제가 혼자 미적분 독학한다고 했을때 정말 주변에서 다 말리면서 미적분을 어떻게 혼자 하냐며 걱정반 무시반 가득한 상처되는 말 많이 들었거든요
솔직히 그런말 들으면서 더 오기가 생겨서 혼자 해보겠다고 아득바득 한것도 있었어요 (ㅋㅋㅋ)
근데 막상 혼자 하려니까 어떻게 하는지도 모르겠고 뭘해야하는지도 모르겠어서 막막하더라구요 ㅠㅠ
수능특강 나오기 전까지 뭐라도 해보자 라는 생각에 미적분은 남치열이다 라는 베스트 수강 후기 보고 오티도 안보고 그냥 교재사서 듣기 시작했어요
듣다보니까 문제를 더 풀어야 겠다는 생각이 들어서 선생님이 올려두신 기출워크북 풀면서 모루겠는 문제는 정말 눈물 뚝뚝 흘려가면서 풀었어요 ㅠㅠ (다들 수능 개념은 안듣더라도 기출 워크북은 꼭 다운받아서 푸세요!! 진짜 시중에 어떤 문제집보다 나아요!)( 쌤 바쁘시겠지만 기출 워크북 답지 좀 만들어주시면 안될까요..🥲 )
그랬더니 어느순간 뭔가 들리고 보이기 시작하더라구요
아직 모든 개념이 완벽하지도 않고 사실 문제를 풀어도 많이 맞지도 않지만 제 목표는 수능 만점이니까 포기하지 않으려구요!!
저의 새로운 시작을 함께 해주셔서 너무 감사하다는 말 전해드리고 싶었어요!!
이번 수능 특강도 열심히 저의 속도에 맞춰서 차근차근 완강해볼게요!!
만점으로 수렴하는 그날까지 화이팅!!",베스트
68,남치열,1667,이*탁,23.09.08,12,[2024 수능특강] 남치열의 미적분,2점사점,파이팅,5점
69,남치열,1667,이*탁,23.09.07,21,[2024 수능특강] 남치열의 미적분,1강 사점,파이팅!,5점
