,teacher,heart,reviewer,date,kinds,content_title,review_title,content,rated
10,이하영,3668,김*재,23.10.18,69,[2024 파이널 체크포인트] 수학Ⅰ·수학Ⅱ,감사합니다,감사합니다^^,스페셜
11,이하영,3668,김*재,23.10.18,41,[2024 파이널 체크포인트] 수학Ⅰ·수학Ⅱ,시작,시작합니다,5점
12,이하영,3668,김*준,23.10.16,269,[2024 파이널 체크포인트] 수학Ⅰ·수학Ⅱ,"음,,,,","강의에서도 틀린 설명들 몇부분 있고 답지도 안 올라오고 문제에 오타도 좀 있어서 왠지 다른 강의들에 비해 하영쌤 답지 않게 완전하니 않다,,,라는 느낌이 드네요",2점
13,이하영,3668,고*진,23.10.13,235,[2024 파이널 체크포인트] 수학Ⅰ·수학Ⅱ,파이널 체크포인트 답지,"안녕하세요..! 
하영쌤 덕분에 파이널 체크포인트 강좌로 남은 기간 잘 준비할 수 있을 것 같아요!^ ^
감사합니다~
그런데 답지 파일은 혹시 어디에 업로드 되어있는지 알 수 있을까요..?
문제 파일만 보이고 답지 파일은 보이지 않아서요 ㅠ.ㅠ
시간 날 때 천천히 대답해주시면 감사하겠습니다~ㅎ.ㅎ",5점
14,이하영,3668,정*진,23.10.13,81,[2024 파이널 체크포인트] 수학Ⅰ·수학Ⅱ,선생님,"선생님 안녕하세요 저는 이번에 최저를 꼭 맞춰야하는데 2합,3합이 어려워서 수학을 많이 공부하지 못했어요.. 수학 5등급정도인데 남은 시간 선생님 자료  계속 반복학습하면 4등급은 나올 수있을까요?",5점
15,이하영,3668,이*호,23.10.11,208,[2024 파이널 체크포인트] 수학Ⅰ·수학Ⅱ,9평과 비슷할까요?,"제목 그대로입니다

올해 들어 갑자기 정책이 바뀌면서 모의평가의 문제 출제 양상에도 많은 변화가 있었던 것 같은데 수능도 9평처럼(물론 완전 똑같은 형식으로는 아니겠지만) 너무 어렵지는 않고 해볼 만한 정도의 난이도로 출제될까요? 6평에선 4점짜리를 9, 10, 11번밖에 못 풀었는데 9평에선(문제의 난이도가 확 떨어진 덕에) 10, 15, 20, 21, 22 이렇게 다섯 개 풀 수 있었어서 수학 시험만큼은 9평과 같은 스타일이 정말 마음에 들었거든요^^ 갑자기 제작년과 작년에 실시된 평가원 시험(모의평가, 수능), 올해 6평처럼 엄청 어려운 스타일로 되돌아가 버리진 않겠죠 ㅠ 

그리고 6평, 9평 시험지 모두 지금이 파이널 기간인 만큼 둘 다 제대로 봐야겠지만 선생님께서는 (굳이) 조금 더 가중치를 둔다면 전자(6평)와 후자(9평) 중 어느 쪽을 특히 꼼꼼하게 분석하라고 추천해 주실지 여쭤봐도 될까요?

(+) 약점공략 강좌의 수강후기에도 비슷한 글을 올렸지만 가능하면 하영쌤께 꼭 답변을 받고 싶어 여기에도 업로드합니다 혹시라도 제 질문이 불쾌하게 느껴지셨다면 사과드리겠습니다.......",5점
16,이하영,3668,이*호,23.10.11,126,[2024 파이널 체크포인트] 수학Ⅰ·수학Ⅱ,하영쌤! 드디어 파이널이네요,"우와 언제 이렇게 시간이 갔는지 모르겠어요 벌써 파이널이라니... 수학은 뭐 특별한 건 아니지만 수특, 수완, 옛날에 봤던 기출문제들 중에서 힘들었던 문제들 다시 풀며 마지막 점검하는 중이에요 그리고 하영쌤 수능개념 교재의 문제 역시 난도가 높고 중요한 문제들만 쏙쏙 뽑아 꼼꼼히 풀고 풀이도 업로드하고 있답니다 곧 이 강의도 열심히 들을게요 :) 갑자기 서늘해진 날씨에 독감도 돈다는데(ㅠㅠ) 건강 조심하세요 ㅎㅅㅎ



(+) 혹시 강의 교안이 따로 있나요? 그렇다면 어디에서 다운받을 수 있을지 궁금해요 제 태블릿 pc 화면창으로 쌤의 이 강좌에 들어오면 학습자료실이 아예 안 보여서 질문드립니다 ^^
앗 이 글 올리고 얼마 지나지 않아 곧 파일 올려주셨군요 고맙습니다^^ (10월 13일 (금) 오전 9시 16분 수정))",5점
17,이하영,3668,김*재,23.10.13,71,[2024 만점마무리 시즌2] 수학,수강,시작합니다,5점
18,이하영,3668,이*영,23.09.18,276,[2024 만점마무리 시즌2] 수학,예뻐서,좋다,스페셜
19,이하영,3668,변*윤,23.09.14,276,[2024 만점마무리 시즌2] 수학,모든선생님께~),"선생님저*윤이에요.  )전 고2에요.
선생님 즐거운하루/저녁보내세요.~^^~ )",5점
20,이하영,3668,이*호,23.08.09,37,[2024 약점공략] 이하영의 실전에 강한 전략 수학Ⅱ,2022년 9월 모의평가 12번 (2),앞서 올렀던 작년 9평 12번 문제를 이렇게 푸실 경우 주의해야 점도 같이 업로드합니다 '선분 AH의 길이= 선분 AI의 길이+ 선분 HI의 길이' 임을 이용해 접근하셨다가 실수하셨을 경우 참고해 보시면 좋을 것 같아요 ㅎㅎ,5점
21,이하영,3668,이*호,23.08.09,28,[2024 약점공략] 이하영의 실전에 강한 전략 수학Ⅱ,2022년 9월 모의평가 12번 (1),강의에서 다뤄주시는 문제 중 작년 9월 모평 12번 문제 풀이입니다 수정테이프 자국이 좀 많은 점 양해 부탁드려요^^;;,5점
22,이하영,3668,최*지,23.08.05,35,[2024 약점공략] 이하영의 실전에 강한 전략 수학Ⅱ,손글씨 풀이,손글씨 풀이 파일이 안 열리는데 혹시 저만 그런건가요? ㅠㅠ,5점
23,이하영,3668,한*원,23.07.22,176,[2024 약점공략] 이하영의 실전에 강한 전략 수학Ⅱ,교재 답지가 필요합니다,"안녕하세요. 양질의 강의 컨텐츠 제공해주셔서 감사합니다.
교재를 풀어봤는데 답지 해설지가 없어서 조금 불편해요.. 강의에서도 답으르언급안하고 넘어가는 문제도 있고 해서요
올려주시면 감사하겠습니다
오늘도 열공하겠습니다^^",5점
24,이하영,3668,최*지,23.07.22,104,[2024 약점공략] 이하영의 실전에 강한 전략 수학Ⅱ,질문이요!,제가 쓴 풀이는 왜 안 되는 건지 궁금해요.. ㅠㅠ,스페셜
25,이하영,3668,백*종,23.07.19,91,[2024 약점공략] 이하영의 실전에 강한 전략 수학Ⅱ,강의 교재 올려주세요,"선생님
강의 내용 들으면서 정리하고 싶습니다.
바쁘시더라도 강의 교재 탑재 부탁드립니다.",5점
26,이하영,3668,박*수,23.10.01,18,"[2024 수능완성] 이하영, 정유빈의 수학+확률과 통계(유형편)",수완수학 유형편 20강 후기!,예쁜 하영쌤! 제가 뽑은 오답의 문제는 1번 문제를 뽑았습니다! 사진으로 참고하시면 돼요! 제가 뽑은 깨달았던 문제는 2번을 뽑았습니다! 제가 스스로 계산하고 풀어서 채점해보니까! 맞혔더라고요! 22강에 가서 봐요! 파이팅!♡♡,5점
27,이하영,3668,박*수,23.10.01,20,"[2024 수능완성] 이하영, 정유빈의 수학+확률과 통계(유형편)",수완수학 유형편 19강 후기!,예쁜 하영쌤! 제가 뽑은 오답의 문제는 26번 문제를 뽑았습니다! 사진으로 참고하시면 돼요! 제가 뽑은 깨달았던 문제는 24번을 뽑았습니다! 계산해서 풀어보니까! 맞혔더라고요! 20강에 가서 봐요! 열심히 공부하겠습니다! 파이팅!,5점
28,이하영,3668,예*희,23.09.30,24,"[2024 수능완성] 이하영, 정유빈의 수학+확률과 통계(유형편)",유빈 쌤! 완강했어요!,"선생님! 처음 수능개념 들을 때는 정리가 되었는데 수능완성 확통까지 다 듣고 나니 정리가 확실히 더 잘 되었어요! 
수능 잘 보고 올게요! 좋은 강의 감사해요! 언제나 화이팅 하세요!",스페셜
29,이하영,3668,박*수,23.09.21,25,"[2024 수능완성] 이하영, 정유빈의 수학+확률과 통계(유형편)",수완수학 유형편 18강 후기!,예쁜 하영쌤! 제가 뽑은 오답의 문제는 18번 문제를 뽑았습니다! 사진으로 참고하시면 돼요! 제가 깨달았던 문제는 21번 문제를 뽑았습니다! 제가 스스로 계산해서! 풀어서! 채점해보니까! 맞혔더라고요! 19강에 가서 봐요! 파이팅!,5점
30,이하영,3668,박*수,23.09.21,17,"[2024 수능완성] 이하영, 정유빈의 수학+확률과 통계(유형편)",수완수학 유형편 17강 후기!,예쁜 하영쌤! 제가 뽑은 오답의 문제는 17번 문제를 뽑았습니다! 사진으로 참고하시면 돼요! 제가 뽑은 깨달았던 문제는 14번을 뽑았습니다! 제가 스스로 계산해서! 풀어서! 채점해보니까! 맞혔더라고요! 18강에 가서 봐요! 파이팅!,5점
31,이하영,3668,박*수,23.09.21,16,"[2024 수능완성] 이하영, 정유빈의 수학+확률과 통계(유형편)",수완수학 유형편 16강 후기!,예쁜 하영쌤! 제가 뽑은 오답의 문제는 4번 문제를 뽑았습니다! 사진으로 참고하시면 돼요! 제가 깨달았던 문제는 7번 문제를 뽑았습니다! 스스로 계산해서 풀어서 채점해보니까! 맞혔더라고요! 17강에 가서 봐요!,5점
32,이하영,3668,박*수,23.09.13,26,"[2024 수능완성] 이하영, 정유빈의 수학+확률과 통계(유형편)",수완수학 유형편 15강 후기!,예쁜 하영쌤! 제가 뽑은 오답의 문제는 31번 문제를 뽑았습니다! 사진으로 참고하시면 돼요! 제가 뽑은 깨달았던 문제는 33번 문제를 뽑았습니다!!! 수열에 관련된 문제데요! 제가 스스로 풀어서 채점해보니까! 맞혔더라고요!!! 수1 모든 파트는 끝났어요! 예쁜 하영쌤! 수2에 가서 봐요!!!♡♡,5점
33,이하영,3668,박*수,23.09.13,17,"[2024 수능완성] 이하영, 정유빈의 수학+확률과 통계(유형편)",수완수학 유형편 14강 후기!,예쁜 하영쌤! 제가 뽑은 오답의 문제는 26번을 뽑았습니다! 사진으로 참고하시면 돼요! 제가 뽑은 깨달았던 문제는 28번 문제를 뽑았습니다! 등비수열에 관련된 문제데요! 제가 스스로 풀어서 채점해보니까! 맞혔더라고요!♡♡♡♡,5점
34,이하영,3668,박*수,23.09.13,19,"[2024 수능완성] 이하영, 정유빈의 수학+확률과 통계(유형편)",수완수학 유형편 13강 후기!,예쁜 하영쌤! 제가 뽑은 오답의 문제는 18번 문제를 뽑았습니다! 사진으로 참고하시면 되고요! 제가 뽑은 깨달았던 문제는 22번 문제를 뽑았습니다! 수열에 관련된 문제데요! 제가 스스로 풀어서 채점해보니까! 맞혔더라고요!♡♡♡,5점
35,이하영,3668,이*기,23.09.13,29,"[2024 수능완성] 이하영, 정유빈의 수학+확률과 통계(유형편)",선생님 질문드려요(2),"글이 길어서 2개로 나눠서 올렸어요ㅜㅜ   

<남은기간 공부방법질문>
6-9평가원에서 3등급을 받았고
수능때는 최저가있어서 2등급을 받고싶어요ㅜㅜ
  저는 남은 계획을 새로운 책을 풀기보다는
수능특강-수능완성을 다시 복습하고
실전모의고사를 매주마다 4~5회분 풀려고해요
  선생님
수학은 5~6시간씩하고 있는데 이정도면 제 목표등급에
비해 공부시간이랑 푸는교재 자체가 많이 부족한양인가요?
그러면 다른과목시간을 더 줄이고 수학을 더 늘리려구요ㅜㅜ
  선생님 제 계획이 수정이 필요한지가 너무 궁금하구요
남은기간 공부방법이랑 조언부탁드려요ㅠㅠ ",5점
36,이하영,3668,이*기,23.09.13,25,"[2024 수능완성] 이하영, 정유빈의 수학+확률과 통계(유형편)",선생님 질문드려요(1),"하영 선생님 수업수강중인 제자입니당 
미적분선택해서 문항검색으로 듣고 있어요
남은 기간 수학 학습법 질문을 드리고싶어요

글이 길어서 2개로 나눠서 올릴게요ㅜㅜ
  성적은 6월평가원에서 3등급을 받았고
이후에 9월 평가원까지 수학준비를 많이 했는데 3등급이 나왔어요
다시 풀어보니 충분히 해결할 수 있는 문항들이 많아서
시험에 아쉬움이 너무 많았어요
  수시 최저를 수학으로 준비하고있어서
수능때는 꼭 2등급을 받고싶어요ㅜㅜ
수능때 4~5문항정도빼고 풀 수 있을정도로 준비하고싶어요
  남은8주동안은 실전모의고사와
수능특강+수능완성 복습으로 공부하려고해요
  <실전모의고사 질문>
  제가 실전모의고사를 풀면
객관식3문항 주관식3문항 선택3문항 빼고
21문항을 푸는데도 60~70분정도 걸리고
남은9문항중에 풀 수 있는 3개정도 풀면
100분이 딱 끝나요ㅜㅜ
  이렇게 30문항을 풀고나서
고난도 문항 오답을 하니 하루가 부족해서 이틀동안
그것만 잡고 있어요
  기존의 15번 22번 30번 난이도 문항들은
해설을 봐도 와닿을 정도로 이해가 되지도 않고
따라풀어 보는 정도에요
고난도까지 오답을하니까 시간을 너무 많이
쓰게 되어서 남은 기간 효율적인 공부가 맞는지
생각이 들어요
  실전모의고사를 고난도3문항정도 과목별 한문항씩 제외하고 27문항으로
하루 1회씩 시간맞춰 푸는연습을 매일매일 할까요
  힘들어도 고난도까지 전부 포함해서 30문항 이틀에 한회씩
공부 하는게 맞을까요",5점
37,이하영,3668,육*라,23.09.07,68,"[2024 수능완성] 이하영, 정유빈의 수학+확률과 통계(유형편)",선생님 안녕하세요.,"이하영 선생님, 정유빈 선생님 안녕하세요. 두 분 모두 개념부터 함께 공부했었는데 이렇게 완성에서 같이 뵙다니 너무너무 기쁩니다.
제가 이번 모평을 보고 고민이 생겨서 이렇게 두 분의 선생님께 글을 남겨봅니다. 저는 일단 고3은 아니고 한 9년만에 다시 수능을 보는 사람인데요, 6월, 9월 모평에서 평소 집에서 공부했을 때라면 하지 않았을 실수를 자꾸 해서 고민이예요. 예를 들면 곱해야 될 것을 더해서 틀리고 tan는 y/x인데 엉뚱하게 x만 봐서 답을 못 찾고 이번 9월모평 확통 26번 문제 식 다 잘 적었고 1.0값과 1.3값 더하면 되는데 1.1값하고 1.3값 더해서 틀리고. 저도 제가 시험 볼 때 왜 이러는지 모르겠어요. 긴장되기도 하고 빨리 풀어야 된다는 생각 때문에 그런거 같은 부분도 있긴 하지만… 선생님 실수 어떻게 하면 줄일 수 있을까요? 문제 계속 풀면서 연습하면 될까요? 답 구하면서 하나하나 다시 점검하는 연습을 하면 될까요? 모평 끝나고 다시 풀어보니까 시험장에서 헤맸던 것이 잘 풀려요.",스페셜
38,이하영,3668,이*경,23.09.01,49,"[2024 수능완성] 이하영, 정유빈의 수학+확률과 통계(유형편)",감사합니다...,"좋은 강의 찍어주셔서...
감사합니다...
도움이 많이 되었어요..",스페셜
39,이하영,3668,박*수,23.08.31,33,"[2024 수능완성] 이하영, 정유빈의 수학+확률과 통계(유형편)",수완수학 유형편 12강 후기!,예쁜 하영쌤! 제가 뽑은 오답의 문제는 10번 문제를 뽑았습니다! 사진으로 참고하시면 돼요! 제가 뽑은 깨달았던 문제는 9번 문제를 뽑았습니다! 등비수열에 관련된 문제데요! 와! 이거는 저한테 너무 간단했어요! 스스로 계산해서 풀어보니까! 맞혔더라고요! 끝까지 파이팅!,5점
40,이하영,3668,박*수,23.08.31,20,"[2024 수능완성] 이하영, 정유빈의 수학+확률과 통계(유형편)",수완수학 유형편 11강 후기!,예쁜 하영쌤! 제가 뽑은 오답의 문제는 5번 문제를 뽑았습니다! 사진으로 참고하시면 돼요! 제가 뽑은 깨달았던 문제는 2번 문제를 뽑았습니다!!! 첫째항에 관련된 문제데 제가 스스로 계산해서! 채점해보니까! 맞혔더라고요! 파이팅!!!,5점
41,이하영,3668,박*수,23.08.29,19,"[2024 수능완성] 이하영, 정유빈의 수학+확률과 통계(유형편)",수완수학 유형편 10강 후기!,예쁜 하영쌤! 제가 뽑은 헷갈렸던 문제는 22번을 뽑았습니다! 사진으로 참고하시면 돼요! 제가 뽑은 깨달았던 문제는 21번 문제를 뽑았습니다! 삼각형에 관련된 문제데요! 제가 스스로 계산해서 풀어보니까! 맞혔더라고요! 드디어 2주제 모든 문제풀이는 끝났습니다! 끝까지 파이팅!!!!!♡♡♡♡,5점
42,이하영,3668,박*수,23.08.29,22,"[2024 수능완성] 이하영, 정유빈의 수학+확률과 통계(유형편)",수완수학 유형편 9강 후기!,예쁜 하영쌤! 제가 뽑은 오답의 문제는 18번 문제를 뽑았습니다! 사진으로 참고하시면 되겠고요! 제가 뽑은 깨달았던 문제는 20번 문제를 뽑았습니다! 반지름에 관련된 문제데요! 스스로 계산해서 풀어보니까! 맞혔더라고요!♡♡♡,5점
43,이하영,3668,신*욱,23.08.27,42,"[2024 수능완성] 이하영, 정유빈의 수학+확률과 통계(유형편)",정유빈 선생님께 드리는 말씀," 선생님 안녕하세요? 제가 그동안 2024 수특 확통 강의는 그 유명한 전설의 정승제 생선님 강의를 봤는데, 선생님께서 찍으신 수완 확통 강의는 정말 새로운 세상인 것 같네요. 왜냐하면 정승제 생선님 강의는 생선님께서 너무 시끄럽고 소리를 치기도 하시고, 수학과 외전인 이야기를 하셔서 강의를 듣다 가끔씩 정신이 흐트려지기도 하였는데, 선생님께서 찍으신 강의는 말투도 차분하고 조용하고, 개념 과 문제풀이가 귀에 쏙쏙 들어와 집중이 잘 되는 것 같아 '새로운 세상'이라고 생각하게 되었습니다. 선생님의 강의는 하루를 마무리하기 전 밤에 자기 직전에 들으면 좋을 것 같은 힐링이 되는 그런 볼륨인 것 같아요. ㅎㅎㅎ 아무튼, 제가 올해 2024학년도 대수능 때 확통 8문제를 다 맞힐 수 있도록 꼭 응원해 주세요^^^^^",5점
44,이하영,3668,박*수,23.08.23,26,"[2024 수능완성] 이하영, 정유빈의 수학+확률과 통계(유형편)",수완수학 유형편 8강 후기!,예쁜 하영쌤! 제가 뽑은 오답의 문제는 16번 문제를 뽑았습니다! 역시 사진으로 참고해주시면 되겠고요! 제가 뽑은 깨달았던 문제는 13번 문제를 뽑았습니다! 와! 이거는 상수 문제데요! 너무나 저한테 간단한 문제였지만! 스스로 풀어서 채점해서 풀어보니까! 맞혔더라고요!!!♡♡♡♡♡♡,5점
45,이하영,3668,박*수,23.08.23,17,"[2024 수능완성] 이하영, 정유빈의 수학+확률과 통계(유형편)",수완수학 유형편 7강 후기!,예쁜 하영쌤! 제가 뽑은 오답의 문제는 12번 문제를 뽑았습니다! 사진으로 참고해주시면 되겠고요! 제가 뽑은 깨달았던 문제는 9번 문제를 뽑았습니다! 양수에 관련된 문제데요! 스스로 풀고 채점해보니까! 맞혔더라고요!!!♡♡♡,5점
46,이하영,3668,박*수,23.08.23,19,"[2024 수능완성] 이하영, 정유빈의 수학+확률과 통계(유형편)",수완수학 유형편 6강 후기!,예쁜 하영쌤! 유빈쌤! 제가 뽑은 오답의 문제는 2번 문제를 뽑았습니다! 사진으로 참고하시면 되겠고요! 제가 뽑은 깨달았던 문제는 1번 문제를 뽑았습니다! 계산풀이과정이 길지만! 스스로 풀어보니까! 맞혔더라고요! 예쁜 하영쌤! 유빈쌤! 제가 개인적으로 포장조립일도 하고 있습니다! 일 끝나고 밤에 공부하러 올게요! 끝까지 파이팅!♡♡♡♡♡♡,스페셜
47,이하영,3668,박*수,23.08.15,45,"[2024 수능완성] 이하영, 정유빈의 수학+확률과 통계(유형편)",수완수학 유형편 5강 후기!,예쁜 하영쌤! 제가 뽑은 오답의 문제는 31번 문제를 뽑았습니다! 함수에 관련된 문제데요! 헷갈렸습니다! 제가 뽑은 깨달았던 문제는 32번을 뽑았습니다! 상수에 있는 함수에 관련된 문제데요! 제가 스스로 집중해서 풀어보니까! 맞혔더라고요! 1주제 모든 문제풀이 끝났습니다! 하영쌤!!!!!,5점
48,이하영,3668,박*수,23.08.15,25,"[2024 수능완성] 이하영, 정유빈의 수학+확률과 통계(유형편)",수완수학 유형편 4강 후기!,"예쁜 하영쌤! 제가 뽑은 오답의 문제는 26번 문제를 뽑았습니다! 부등식에 관련된 문제데요! 헷갈렸습니다! 제가 뽑은 깨달았던 문제는 23번 문제를 뽑았습니다! 상수에 관련된 문제데요! 제가 스스로 계산해서 풀어서 채점보니까!
맞혔더라고요! 5강에 가서 더 집중하겠습니다! 파이팅!!!!!",5점
