,teacher,heart,reviewer,date,kinds,content_title,review_title,content,rated
20,차현우,1508,김*재,23.05.30,62,[2024 수능완성] 차현우의 수학+미적분,1강,수강 완료,5점
21,차현우,1508,김*재,23.05.28,93,[2024 수능완성] 차현우의 수학+미적분,시작,시작합니다,5점
22,차현우,1508,김*재,23.09.21,20,[2024 수능특강] 차현우의 미적분,수특,강의 감사합니다,스페셜
23,차현우,1508,박*민,23.09.17,32,[2024 수능특강] 차현우의 미적분,8일만에 완강!! 수강후기:),"너무 좋습니다..

풀이가 간결하면서 좋아요!

강의가 길지도 않고 지루하지도 않습니다.

최고의 강의입니다ㅜ

본 강의 중 가장 명강의였던거 같습니다.

제가 딱 원하는 강의여서 너무 좋았습니다!

지금까지 본 강의중에서 가장 재밌고 알찬 강의에요ㅠ

그리고 차현우쌤 너무 잘생기셨어요:)

선생님의 수능완성 강의도 꼭 듣겠습니다.

정말 감사합니다!

혹시 선생님께서 이 수강후기를 보신다면
아주 짧은 댓글이라도 달아주셨으면 좋겠어요!",5점
24,차현우,1508,서*혁,23.09.17,23,[2024 수능특강] 차현우의 미적분,9모 이후 수강,"이야.. 2년전 실력정1석 인강 들으면서 처음 접ㅂ했던 쌤인데 이번 수특때도 느끼는거지만,, 참 똑똑하게 수학하시네요 ㄹㅇ 스마트수학.. 아거 보고 샤샤 사러 가야겠습니다 ",5점
25,차현우,1508,김*재,23.09.11,17,[2024 수능특강] 차현우의 미적분,수강,시작해요,5점
26,차현우,1508,박*민,23.09.10,30,[2024 수능특강] 차현우의 미적분,좋은 강의입니다!!,"1~6등급 학생들에게 추천합니다!
발전 강의이지만 엄청 어렵지도 않고 잘 가르쳐주십니다.
좋은 강의 감사드립니다.
6강 듣는중이고 완강하면 또 수강후기 남기겠습니다:)
감사합니다!",스페셜
27,차현우,1508,김*정,23.09.03,20,[2024 수능특강] 차현우의 미적분,11강,열공했어요,5점
28,차현우,1508,김*정,23.09.02,14,[2024 수능특강] 차현우의 미적분,10강,수강완료,5점
29,차현우,1508,김*정,23.08.31,23,[2024 수능특강] 차현우의 미적분,미적분,감사드립니다,스페셜
30,차현우,1508,이*영,23.07.21,51,[2024 수능특강] 차현우의 미적분,실전적인 풀이 감사했습니다!,"수특 공통과목에 비해서 미적분은 다른 n제들이랑 병행하면서 하느라 조금 늦게 끝냈지만
모르는 문제 선생님이랑 같이 풀면서 도움 많이 받았어요!

지금 수완도 푸는 중인데 수완도 빨리 끝내고 수강평 쓸게요!
수완도 지금 미적분 적분파트 하는 중이거든요ㅎㅎ 얼마 안남았네요
수특 해설강의 감사했습니다!",5점
31,차현우,1508,유*훈,23.06.22,71,[2024 수능특강] 차현우의 미적분,내신으로 미적분을 공부하다,"차현우 선생님 강의를 우연히 보게 되었는데 오늘에서야 드디어 수특을 끝마쳤습니다..ㅠㅠ
선생님이 해주시는 문제풀이를 보니까 정말 너무나 컴팩트하고 계산량을 줄이는 방법들 알려주셔서 좋았던것 같습니다 ㅎㅎ
그리고 강의 후반부로 갈수록 농담이랑 선생님의 매력을 볼 슈 있었던 것 같아서 앞으로도 쭉 들을 것 같아요! 아직 많이 부족한 수학 실력 열심히 끌어올려 보겠습니다!",스페셜
32,차현우,1508,박*진,23.08.28,117,[2024 수능특강] 차현우의 미적분,반수생 후기,"수능특강 풀면서 몇몇 문제의 모호한 점만 싹 잡고 넘어가려고 가볍게 들어왔으나 강의 내용은 결코 가볍지 않았다...
강의력이 너무 좋으셔서 깜짝놀랐다... 
EBS가 이렇게 좋으신 선생님을 보유하고 있음에도 그동안 몰랐다는 점이 놀라우면서도 다행이라고 생각이 들었던.(나만 들어야 해..!!)
선생님의 실전적인 풀이가 내 풀이랑 비슷하여 잘 맞는 풀이라는 점도 있었지만 수능 수학 문제에 대한 전반적인 이해도가 정말 높으신 것 같다. 덩달아 내 이해도도 올라가는 느낌이었다.
수능완성 후반부 실모 강의 막바지를 수강하고 있는데 역시나 너무 만족스럽다.
수1, 수2 수특도 찍어주셨으면... 
혹시나 조교 같은거 필요하시다면... 줄 서보겠습니다. 저 잘합니다.
수능 수학 만점을 위해 달려가보겠습니다. 명강의 감사해요~ :)",베스트
33,차현우,1508,이*온,23.06.19,117,[2024 수능특강] 차현우의 미적분,"""시원섭섭""보다 적합한 단어를 찾기가 힘드네요(완강후기)","초등학교 즈음 항상 고등학생 언니오빠들은 EBS 강의를 그렇게 열심히 듣길래 어린 마음에 제일 어려워 보이는 강의 하나를 들어보곤 했습니다.
아마 그 때가 선생님을 처음 뵌 날인 것 같네요.
고등학생인 사촌 언니 오빠가 수강하던 그 강의를 옆에서 보면 괜히 이 선생님 한 번 들어봤다고 말하곤 했습니다.
그 이후부터 제가 고등학생이 되면 꼭 차현우 선생님을 수강하리라 다짐했던 것 같습니다.

비록 작년 수능에서 좋은 성적을 거두지 못해서, 아쉬움이 많이 남아서 재수를 결심하고 열심히 달려가고 있지만
올해는 작년과 다르게 해보겠다고, 작년에는 끝내지 못한 적분 마스터 하겠다며 들었던 강의들은
하나같이 그저 벽만 느껴졌습니다.

그래서 그냥 기본을 듣자 하며 속는셈 치고 들어왔던 EBS에서 선생님을 다시 뵈어 다른 선생님은 염두에도 두지 않고 
바로 수강했습니다.

그런데 그냥 가볍게 듣게 되었던 이 강의를 굳이 마음 먹지 않고도 하루에 5강의, 많게는 6강의나 들을 정도로 수학이 너무 재밌었습니다.
사설 강의에 비해 선생님의 사설도 많지 않은 이 강의가 왜그렇게 재미있나 곰곰히 생각해봤더니
선생님의 강의를 들으며 계속 말씀해주신대로 연산 줄이려, 어떻게든 ""스마트하게"" 풀어보려고 했던 고민들이 저를 성장시키는 것을 정말 느낄 수 있어서 그랬다는 것을 알게되었습니다.

강의만 들으며 허송세월 보냈던 작년과 달라진 모습을 보며 정말 감사하고, 또 감사하다는 말씀 드리고 싶습니다.
선생님과 함께하는 후수강좌, 당장 수능완성에서 다시 뵙겠습니다.

좋은 성적 거둬 인터넷으로나마 만났던 선생님의 자랑스러운 제자가 되도록 열심히 공부하겠습니다.
정말 고맙습니다!",베스트
34,차현우,1508,최*원,23.04.24,352,[2024 수능특강] 차현우의 미적분,완강후기,"미적분 책을 강의를 안 들으면 안 풀 것 같아서 다 풀려고 강의를 듣기 시작했고

문제를 다 풀고 강의를 완강했습니다

선생님이 따로 올려주시는 기출+수능특강 다 풀고 정리를 잘 했고

뭐는 쓰면 안 된다, 기출에서 이런 점을 배워야한다를 잘 배운 것 같습니다

수1,2와 미적 동시에 나가면서 둘 합쳐서 하루에 1,2강씩 들어서 시간은 합쳐서 3달 걸렸고

미적분을 좀 늦게 듣기 시작해서 이 쪽이 좀 더 늦었던 것 같습니다


미적쪽에서 전에 막연히 계산만 때리던 걸 줄였던게 제일 좋았던 것 같습니다

선생님 감사합니다.",베스트
35,차현우,1508,정*호,23.04.16,154,[2024 수능특강] 차현우의 미적분,완강후기,4월 1일부터 시작해서 4월 16일까지 완강햇습니다. 저는 올해 미적분으로 선택과목을 처음 선택한것이기에 걱정이 되었는데 선생남과 같이 공부해서 그런지 자신감이 쑥쑥!! ㅎㅎ 수능완성때에도 뵈었으면 좋겠습니다. 선생님 그때까지 저는 더 열심히 공부해서 성장해서 현우쌤 뵐께요. 막상 끝나니 시원섭섭하네요. 뭔가 허전한 기분이들구요. 다시만날때가지 건강하게 지내세요. ,베스트
36,차현우,1508,송*성,23.06.15,75,[2024 수능특강] 차현우의 미적분,선생님 너무 잘생겼어요,너무 잘생겨서 수학에 집중이 안 돼요,5점
37,차현우,1508,강*영,23.05.23,158,[2024 수능특강] 차현우의 미적분,2024 수능특강 미적분 강의를 마무리하며...,"안녕하세요? 강주영입니다.
2024 수능특강 미적분 강의를 잘 들었고 35강이나 완강했네요!
강동우체국에서 일한지가 14년 7개월이 지나갑니다.

차현우 선생님, 지난주 토요일에 교회 청년부에서
아차산으로 등산모임하러 다녀왔는데 더운 날씨라서 정말 힘들었습니다.
청년부 야유회 잘 다녀왔다고 선생님이 댓글 올려 주세요~~ 화이팅!!",스페셜
38,차현우,1508,안*욱,23.05.14,107,[2024 수능특강] 차현우의 미적분,입시 준비를 위해,"공통 과목과는 다르게 미적분은 이유를 알 수 없게도 재미있어요. 수1 수2 내용이 간접적으로 들어가있다고 하시니 더 좋은 것 같습니다. 평소에 도형 문제만 나오면 그냥 보지도 않고 넘겨버렸는데, 기출플러스 공략을 좀 하다보니 어느정도 맞서서 비벼볼 수는 있었어요. 사랑해요 선생님♡♡",스페셜
39,차현우,1508,이*상,23.04.17,72,[2024 수능특강] 차현우의 미적분,1~5강 수강후기,선생님 말씀대로 한 소단원 호로록 들은 다음에 수강후기 달아봅니다 앞으로 열심히 해서 미적분 뿌셔버리고 수능 만점 받고 오겠습니다!,5점
40,차현우,1508,김*희,23.04.04,43,[2024 수능특강] 차현우의 미적분,6강,"급수를 시작!...하긴 했는데...
등비급수 도형을 최대한 해결할 수 있는 능력을 기른다는 마음가짐으로 수강하겠습니다!",5점
41,차현우,1508,김*희,23.04.04,132,[2024 수능특강] 차현우의 미적분,조금 늦은 수능특강 수강...,"강의는 2월부터 올라왔는데, 3월 말이 되어서야 수강을 시작했네요...
그래도 최선을 다해서 해야!!!지라고 생각했는데...
수행평가가...
아직 다 끝나지는 않았지만 틈틈이 꾸준히 수강하도록 노력하겠습니다!",스페셜
42,차현우,1508,박*진,23.04.04,147,[2024 수능특강] 차현우의 미적분,완강 후기,정석적인 풀이와 실전용 풀이를 함께 알려주셔서 좋습니다. 특히 치환적분 단원에서 치환하지 않고 바로 적분 하는 게 항상 치환을 해오던 저에게는 시간단축 측면에서 정말 큰 도움이 됐어요. 또 단원이 끝날때마다 있는 기출플러스 부분도 매단원 배운 개념들이 실전에서 어떻게 적용되는지 알 수 있어서 매우 유용한 것 같아요. 미적분 3점 문제는 어느정도 풀리는데 4점에서 막히는 분들에게 추천드립니다. 저도 작년 수능 공통은 하나 틀렸는데 미적분 4점을 다 틀려서 이 강의를 들어봤는데 매우 만족스러워요. 이제 기출 문제를 풀고 있는데 웬만한 문제는 거의 다 풀리고 15 개정 이후 킬러들은 개정 전 킬러들처럼 괴랄스럽게 어렵지 않아서 시간만 들이면 웬만해선 풀리는 것 같아요. 쓰다보니 장점만 늘어놓아서 무슨 찬양하는 글처럼 되어버렸네요..... 하여튼 좋은 강의 감사합니다. 미적분 노베 학생들에겐 좀 어려울 것 같으니 그 점만 유의하셔서 수강하시면 될 것 같아요 다들 파이팅~~~,베스트
43,차현우,1508,김*희,23.03.29,38,[2024 수능특강] 차현우의 미적분,5강,"...
오늘도 한 강 수강했습니다...?

지금까지는 수열의 극한이라는 아마 미적분 내용 중에서는 가장 쉬운 단원이었지만, 이 다음부터는 조금씩 난이도가 올라가겠네요...
더 철저히 수업 전에 문제 풀이를 하고 준비한 상태로 수강하겠습니다!",5점
44,차현우,1508,김*희,23.03.28,20,[2024 수능특강] 차현우의 미적분,4강,"꾸준하게, 꾸준하게, 꾸준하게...
하루에 한 강씩이라도 수강하고 있습니다...",5점
45,차현우,1508,김*희,23.03.27,20,[2024 수능특강] 차현우의 미적분,3강,"강의를 꾸준히 수강하는 것만으로도 일단은 중요한 첫 단추를 끼우는 셈이니까...
3강도 수강했습니다!",5점
46,차현우,1508,김*희,23.03.26,24,[2024 수능특강] 차현우의 미적분,2강,"뭘 적어야 할지는 모르겠지만, 그래도 적는다는 것 자체에 의의를 두고 수강후기를 매 강의마다 작성하려고요...
이렇게 하면 그나마 조금이라도 더 꾸준하게 강의를 수강할 수 있을 것 같아서...",5점
47,차현우,1508,김*희,23.03.26,30,[2024 수능특강] 차현우의 미적분,1강,"작심삼일도 삼일마다 한 번씩 하는 것을 78번만 하면 수능 D-1날이 다가오겠죠...?
일단 미적분은 최대한 빨리 끝내도록 하겠습니다!",5점
48,차현우,1508,강*지,23.03.25,79,[2024 수능특강] 차현우의 미적분,안녕하세요 선생님.,저는 만점이 목표입니다. 강의 잘 듣고있습니다. 만점을 받기 위해 노력을 하는 저를 응원해주실 수 있으신가요? :),스페셜
49,차현우,1508,남*승,23.03.06,64,[2024 수능특강] 차현우의 미적분,1강 후기,올해 중3입니다! 목표를 달성하고싶은 마음만큼 이번에 완강 꼭꼭 해보겠습니다!!! 선생님께서 분석 잘해주셔서 믿음이 많이많이 갑니다😊 이제부터 시작!,5점
50,차현우,1508,김*경,23.02.20,141,[2024 수능특강] 차현우의 미적분,1강 후기,"올해 수능을 보는 고3입니다

어떤 선생님의 강의를 들어야할지 고민도 많이하고 여러번 영상을 돌려본 결과 저에게 와닿은 선생님은 차현우 선생님이셨습니다 

중학교~고2 과정의 개념이 부족한 학생도 부담없이 들을 수 있는 강의라고 생각합니다 

다들 고민중이시라면.. 고민말고 선생님 강의 들으라구 말하고싶어요 ! 개념부터 시간단축까지 꽉 잡아주십니다 !",5점
51,정상모,620,이*은,23.10.25,51,[2024 수능특강] 정상모의 수학Ⅰ,선생님,선생님 요즘 날씨가 추워서 남은기간 컨디션 조절 하면서 공부해야 해요^^ 수능완성도 중요하기땜에 반드시 꼭 풀어야 해요~,5점
52,정상모,620,박*건,23.10.16,84,[2024 수능특강] 정상모의 수학Ⅰ,정상모의 수능특강 활용설명서,선생님이 공지에 적어주신 그대로 먼저 풀어보고 정상ㅅ.. 상모쌤이랑 같이 풀이를 맞춰보며 부족한 부분을 찾고 적어놓은후 상모쌤의 사고가 스며들수있도록 반복하다보니 자신감이 생깁니다. 계속 열심히 하다보니 이 공부를 즐기는 저를 발견했고 비로소 저는 지금이 행복하다고 느꼈습니다. 수능까지 이 행복함을 가지고 달려가겠습니다. ,5점
53,정상모,620,이*현,23.10.13,60,[2024 수능특강] 정상모의 수학Ⅰ,완강후기,"수능특강하기엔 늦었지만 40여일 동안 완강했습니다.
강의 내용 감사합니다. 건승하세요.",스페셜
54,정상모,620,유*은,23.10.09,46,[2024 수능특강] 정상모의 수학Ⅰ,친절하고 확실한 풀이!!,"타 사이트에서 선생님 강의 듣고있는데 너무 좋아서 EBS 강의까지 듣고있어요!
문제 풀면서 개념까지 짚어주시니까 너무 좋아요 ㅎㅎ
상모쌤이랑 함께하니까 실력이 빠르게 느는게 보여서 너무너무너무 기뻐요!! 
항상 감사합니다!!",5점
55,정상모,620,김*정,23.10.08,31,[2024 수능특강] 정상모의 수학Ⅰ,수1,강의 감사드립니다,스페셜
56,정상모,620,김*아,23.10.08,78,[2024 수능특강] 정상모의 수학Ⅰ,진짜 수포자를 살려주시는 영웅,"정싱모선생님 일단 사랑합니다
저는 중학교때는 상위권이있다가 고등학교올라와서 중위권으로 가게된 현 고2입니다.. 학교가 어려운부분도 있고 제가 이해하는 시간이 오래걸리는편이고 기억력이 짧은 편이라서 수학을 한번 개념잡으면 한번 시험보고 까먹는 스타일이였어요!
그래서 이를 보완할수있는 인강이있을까하고 인강여러개를 찾아봤는데 정상모선생님을 만나게되었고 제가 잊고있던 공식들을 차근차근 다시 되살려주시면서 재미있게공부할수있게 해주신 선생님이십니다... 
정상모쌤의 다양한 풀이방식과 빠른시간안에 풀수있는 방법들이 제 시험점수를 좀 더 높이게되는 계기가된거같아 너무감사드립니다ㅠㅠㅠ 여러분 상모하세요~~~ 
상모쌤왜... 수2는 안찍어주세요..ㅠㅠㅠㅠㅠ 수능특강 수2도 필요합니다ㅠㅠㅠ",스페셜
57,정상모,620,김*민,23.10.07,112,[2024 수능특강] 정상모의 수학Ⅰ,이 강좌 없었어면 …,이전부터 타 인강 사이트에서 쌤 강의 수강 했는데요 ! 올해는 특히 ebs를 제대로 안하기에는 불안했는데 이 강좌 아니었으면 .. 전 아직도 뒷부분을 남겨둔 채로 마음에 부채감만 가지고 있었을 것 같아요 ㅠ 혼자 처음부터 다시 풀면서 머리 싸매다가 ebs에 들어왔는데 쌤이 계시길래 반가운 마음이 들어서 좀 더 기분 좋게 공부 할 수 있었던 것 같아요 ㅎㅎ 항상 감사했고 수능에서 꼭 정상에 오르겠습니다 :) 그리고 ..  마지막 강의에서 대표 기출 문제 풀이에 감탄하고 갑니다 ㅎㅎ ! ,스페셜
58,정상모,620,이*은,23.10.07,54,[2024 수능특강] 정상모의 수학Ⅰ,상모쌤 질문이용,선생님 교재 오타난거 교재 정오표 들어가서 수정하면 되요. 저는 항상 문제도 미리 푸는 편이예요. 오늘 수능 40일이라니 시간이 너무 빠르게 지나갔던거 같아요^^,5점
59,정상모,620,연*윤,23.10.02,47,[2024 수능특강] 정상모의 수학Ⅰ,너무너무 좋아용,"어려운 문제도 쉽게 알려주셔서 좋아요!!
특히 도형 어려운문제 간단하게 해설해주셔서 놀랐고 도움많이 됐습니다!!
내년에 제 동생이 고3되는데 꼭 추천할거에요",스페셜
60,정상모,620,최*호,23.09.30,99,[2024 수능특강] 정상모의 수학Ⅰ,수능특강으로 다시 리본하다~,허허 여기서 보니까 너무 반갑네요.,5점
61,정상모,620,박*현,23.09.14,234,[2024 수능특강] 정상모의 수학Ⅰ,쌤….. 궁금해요,"수1 수특 독학으로 빨리 하려다가  몇개 모르는 거 ebs 자주 사용해서 쌤이 설명해주시는 걸로 해결했어요

꼼꼼하지만 이해하기 쉽게 알려주시고

쌤 너무 수학 좋아하시는게 보여서 저도 같이.. 재밌게 ㅋㅋㅋㅋ 풀어요 ..! 

저도 수학 좋아하는데 9모가 잘 안나왔지만

수능까지 끝까지 하면 제 노력이 어떻게든 보일거라고 믿고ㅠㅠ 멘탈잡으면서 할게요

아,, 쌤 강의 시작할때 나오는 노래 뭔지 알 수 있나요 ㅠㅠ 기타소리인지.? 너무 좋은데 찾아도 안나와요 ㅡ.ㅡ ㅠㅠ",5점
62,정상모,620,이*비,23.09.02,166,[2024 수능특강] 정상모의 수학Ⅰ,상모쌤은,"상모쌤은 웃을 때 아기 햇살 같으심..
근데 문제 풀 땐 겁나 철두철미하게 딱 딱. 논리적으로 설명하심.

이게 또 반전매력

그러다 중간에 다시 아기 햇살 미소를 보여주심 (끼약)
그리고 연기도 잘하심. 글씨도 겁나 잘쓰심. 멋있음. 근데 귀여우심. 

모두 상모쌤의 매력에 빠지지 않게 조심하길.

+ 사진은 가장 좋아하는 상모쌤의 놀라는 연기. 나도 항상 장단에 맞추기 위해 같이 입틀막함. ",5점
63,정상모,620,조*은,23.09.01,233,[2024 수능특강] 정상모의 수학Ⅰ,선생님!!,선생님 ㅠㅠㅠ 왜 수2는 안하시나요?? 선생님의 수2도 듣고 싶은데 ㅠㅠㅠ,5점
64,정상모,620,안*현,23.08.28,95,[2024 수능특강] 정상모의 수학Ⅰ,간결하고 세련된 수학,"상모선생님! 제가 매우 어려워 하고 기피했던

지수로그함수,수열들이 풀리기 시작 했어요!

특히 수열파트는 Level2까지 정말 슝 풀리는데 3부턴 많이 어렵네요...ㅎㅎ

그래도  현재 수능체제에서 Level2까지 잘 푼다면 올해 수능 완벽한 1등급 받을 수 있겠죠...?

항상 감사합니다!

특히 수열 83p 전부다 맞았어요!",5점
65,정상모,620,신*철,23.08.25,144,[2024 수능특강] 정상모의 수학Ⅰ,세계 4대성인,"공자, 석가모니, 예수......그리고 정상모

수학 그 자체 정상모

the math 정상모

그저 빛....",5점
66,정상모,620,이*은,23.08.23,184,[2024 수능특강] 정상모의 수학Ⅰ,선생님,선생님 9월모평 진짜 얼마 안남았어요^^ 한편으론 떨리고 긴장되지만 좋은결과 얻고 싶어요~,5점
67,정상모,620,정*은,23.08.23,1217,[2024 수능특강] 정상모의 수학Ⅰ,수포자의 늪에서 건져주셔서 감사합니다..,"현역 때 수능에서 수학 미응시로 진짜 수포자의 길만 걸어왔고
거의 중학생 때 수학을 놓았으니까 거의 7년을 수포자로 살아왔어요
이제 다시 공부한다고 억지로 억지로 수학을 해었고 그냥 다시 포기할까도 여러번 고민했었는데
선생님 강의로 정말 큰 도움이 됐어요 
감사합니다.",스페셜
68,정상모,620,양*혁,23.08.22,156,[2024 수능특강] 정상모의 수학Ⅰ,수능에 꼭 필요한 개념 압축 파일,"수능 특강의 중요성을 깨닫는 동시에 선생님 덕에 전체적 보는 눈이 달라졌습니다 
감사합니다.",스페셜
69,정상모,620,양*은,23.08.21,125,[2024 수능특강] 정상모의 수학Ⅰ,단순 수특 문제 풀이가 아닌 해설&해결해주는 강좌,"수특 해설지만 읽어주는 강의 xxxxx
선생님 스타일로 실전에 도움되는 풀이를 알려주는 강의 ooo

강의에서만 배워갈 수 있는 내용이 정말 많습니다..
연계 때문에 꼼꼼히 준비하느라 강의 듣게 되었는데 목적 이상으로 얻어가는 것이 많아 감사인사를 드리고 싶었습니다!",스페셜
70,정상모,620,이*은,23.08.18,235,[2024 수능특강] 정상모의 수학Ⅰ,선생님,선생님 오늘 벌써 수능이 90일이라니 시간이 참 빠르네요~ 9월모평도 긴장이 되요.,5점
71,정상모,620,방*정,23.08.16,137,[2024 수능특강] 정상모의 수학Ⅰ,상모쌤 그저 빛...,"안녕하세요 선생님!!
선생님 강의로 열심히 공부중인 수강생입니다.

사실 다른 선생님 강의 듣다가 문제풀이가 너~~무 난해해서 이러다 수포자 되겠다 싶어서 번호검색으로 쌤 문풀강의 들었는데,
너무 간단하고 명쾌하더라고요...그자리에서 바로 선생님 강의로 갈아탔습니다 헤헤 

더 늦기 전에 쌤을 알게돼서 얼마나 다행이고 감사한지 몰라요ㅠㅠ 깨알 개그와 유머도 너무 재미있어요ㅋㅋㅋ 

좋은 강의 해주셔서 감사합니다!",5점
