,teacher,heart,reviewer,date,kinds,content_title,review_title,content,rated
10,정승제,23737,서*인,23.09.15,219,[2024 수능특강] 정승제의 확률과 통계,42~45,남은 강의는 언제 올라오나요,스페셜
11,정승제,23737,심*욱,23.09.13,331,[2024 수능특강] 정승제의 확률과 통계,진심으로,Ebs에서 강의 계속 하시는 건 멋있다고 생각합니다 근데 카메라 위치도 이상하고 무엇보다 글씨가 너무 더러워요.,5점
12,정승제,23737,김*진,23.09.13,263,[2024 수능특강] 정승제의 확률과 통계,왜 승제쌤만,"왜 승제쌤만 프로필 사진이 2000년대 초반느낌인가요?
리뉴얼해주시면 안되나요 지금 사진도 생선 닮아서 좋긴한데…",5점
13,정승제,23737,정*은,23.08.29,203,[2024 수능특강] 정승제의 확률과 통계,29강 강의 목차 수정해주실 수 있나요?,"강의 목차보면 예제 3이 나와야 할 자리에 예제 2가 두번 나와요 
별건 아니긴 하지만 편의상 수정해 주셨으면 좋겠습니다.",스페셜
14,정승제,23737,신*욱,23.08.23,476,[2024 수능특강] 정승제의 확률과 통계,윤상훈 선생님에 대해서,"9월 모평 이후 연합으로 확통 최종점검 특강(42~45강)을 맡을 것 같은 선생님인 것 같은데, 정승제 생선님과 평소에 친분이 있는 편인가요?",5점
15,정승제,23737,홍*지,23.08.19,142,[2024 수능특강] 정승제의 확률과 통계,선생님,"만년 5등급 재수생
올해 2등급 맞겠습니다.. 졸릴때 듣습니다 최고의 강의..
정승제쌤 하는 이유가 있군요",스페셜
16,정승제,23737,육*은,23.08.15,1663,[2024 수능특강] 정승제의 확률과 통계,정말 감사합니다TT,"안녕하세요! 저는 고1,고2때 수학에 특히 약했던 학생입니다.만년 5등급에 머물었었기에 고3 되고서도 방학 내내 고민도 많았고 우울했는데 그래서 마지막인 3학년때 만큼은 수학을 정말 잘보고싶었습니다. .고민 끝에 인강을 찾아보다가 정승제쌤을 알게 되었는데 이 강의 보면서 복습도 꼼꼼히 하고  문제도 여러번 풀어보니 평소엔 이해도 못하던 수학이 어느 순간부터 이해가 되더라구요!쉽게 푸는 방법부터 저에게 맞는 방법을 알려주셔서 수학에 점점 흥미를 갖게 되었어요!그렇게 공부해서 첫 중간고사에 난생 처음으로 2등급을 받았어요!!정말 너무 행복하더라구요TT이제 수시를 준비하다보니 수능 공부를 더 열심히 하고 있는데 모의고사도 확통은 대부분 다 맞고 있어요!정승제 선생님은 정말 대단하셔요...정말 감사합니다!!복습할 겸 다시 수강신청했는데 또 열심히 들을께요!수학이 약하신 분들 모두 이거 들으세요!수학에 자신감이 생겨요.. 👍",스페셜
17,정승제,23737,신*욱,23.08.09,520,[2024 수능특강] 정승제의 확률과 통계,생선님," 정승제 생선님, 왜 42~45강은 안 올리시나요? 만약 올리신다면 언제쯤 강의를 올리실 건가요? 궁금합니다... 빠른 시일 내에 답변 부탁드립니다^^^^^",스페셜
18,정승제,23737,a*********1,23.08.09,594,[2024 수능특강] 정승제의 확률과 통계,개때잡도 듣고 수특도 들었는데..,통계쪽이 이해가 안가서 수특으로 한번 더 듣고 있는데 아니 ㄹㅇ 퀄이 거의 차이가 없네요.. 수1수2 안찍는 이유를 알겠어요 ㅋㅋ (수1수2마저 무료로 이정도 퀄리티로 풀어버리면 e사 수강생이 다 없어질까봐..) 여튼 역시 믿고먹는 맛있는 생선입니다!!,스페셜
19,정승제,23737,박*서,23.08.07,168,[2024 수능특강] 정승제의 확률과 통계,선생님 감사합니다,"2강 듣다가 너무 소리가 커요 이런 수강후기 말씀하시길래 꼬우면 듣지말던가 라는 생각을 지닌 수강생 입니다.. 선생님 덕분에 돈만 나가는 것 같던 과외도 그만두고 스스로 공부할 수 있어요 늘 감사하게 생각하고 있습니다. 건강 늘 생각하시고 행복하시라고 생각합니다. 감사합니다 선생님 짱 다 듣고 스페셜 후기도 남기겠습니다 .ヾ(≧▽≦*)o
선생님 분필때문에 손이 초록색인줄 알아서 언제 손씻으실까 했는데 장갑이였네요 ㅋㅎ ",5점
20,정승제,23737,김*수,23.08.02,192,[2024 수능특강] 정승제의 확률과 통계,생선님,"좀 늦은감이 있지만..생선님 덕에 확통 기말 100점 맞았어요ㅠㅠ중간때 3등급 극초반이라서 기말때 잘봤어야 했는데, 너무 좋은 결과가 있어서 기분이 좋아요!(확통 최종적으로 2등급 받았어요)..수특문제도 시험범위였기에 생선님 풀이법 거의 외우다시피 열심히 공부했습니다..수능까지 열심히 해서 최저 맞추고 희망 대학 꼭 갈게요!",5점
21,정승제,23737,권*연,23.07.29,657,[2024 수능특강] 정승제의 확률과 통계,이제는 알려주십쇼 생선님,"5강 호텔문제에서
생선님께선 말씀하셨습니다.
나중 강의에서 여사건 외의 방법을 알려주신다고요.
완강하고 2회독을 하고 있는데 다른 방법이 무엇인가요?",스페셜
22,정승제,23737,정*이,23.07.18,130,[2024 수능특강] 정승제의 확률과 통계,최고,"ㅜㅜ 노베라 개념 2회독 중인데도 놓치는 부분이 많앗ㄴ는데 잘 잡아주셔서 좋아요 
목소리 신경안쓰여요 독특한 수업 ㅔ방식 아주좋아요 ㅎ",5점
23,정승제,23737,이*민,23.07.11,576,[2024 수능특강] 정승제의 확률과 통계,현역들은 내년에 다시 오면 되니까,"형님 건강 챙기십쇼.. 목 나간거 너무 마음아픕니다. 그 와중에도 강의력이 딸리지 않아서 믿고듣는 정승제 확통이다 싶습니다.

물론 전 현역 아니라 내년에 안 옵니다",5점
24,정승제,23737,송*혁,23.07.06,612,[2024 수능특강] 정승제의 확률과 통계,[속보] 정승제 영양실조로 쓰러져..,그의 위엔 아무것도 없어.,5점
25,정승제,23737,조*수,23.06.14,321,[2024 수능특강] 정승제의 확률과 통계,선생님 목 건강 챙기세요 ㅠㅠㅠㅠㅠㅠㅠ,"50일 수힉 듣다가 이 강의  듣기 시작했는데 
쌤 예전 강의에서 활기찬 목소리만 듣다가 이런 약해진 목소리를 들으니까 
마음이 씁슬하고 아프네요ㅠㅠㅠㅠ
부디 목관리 하면서 건강하게 강의하세요 !!!! ",5점
26,정승제,23737,정*원,23.06.10,332,[2024 수능특강] 정승제의 확률과 통계,충격! 고3 수험생 정ㅇㅇ '통계적 추정' 정복에 성공해... 모두 '생선님 덕분',"겨울방학 때 타 강사 선생님의 강의를 들으며... 잘은 이해 안되지만 무작정 공식 외워서 거기에 대입해 풀었던 통계적 추정 단원을 기말고사 범위로 마주하니... 개념도 이해가 안되고, 문제도 안 풀리고... 정말 암담하더군요. 이렇게  답답하던 와중에!! 지푸라기라도 잡는 심정으로 오늘 생선님의 통계적 추정 강의를 모두 수강하였습니다. 그랬더니 정말 개념이 완전히 이해되고 막혔던 문제들도 술술 풀리네요!! 생선님께 감사의 마음을 담아 짧은 수강평을 남깁니다. 확통 개념을 제대로 다질 수 있어서 좋은 강의인 것 같습니다. 정말 추천드려요!

+)
고1 때 선생님 강의를 수강했었는데 그때보다 숨도 많이 가빠하시고 목소리도 많이 쉬신 것 같아 걱정됩니다ㅠㅠ 건강 꼬옥 챙기셔서 좋은 강의 많이 만들어주세요! 저도 생선님께 오늘 배운 내용, 잊지 않고 잘 복습해서 마지막 기말고사, 나아가 수능까지 좋은 결과 만들도록 노력하겠습니다!! 감사합니당>_<!",5점
27,정승제,23737,황*주,23.06.06,191,[2024 수능특강] 정승제의 확률과 통계,수학은 정승제.,"수학 노베여서 막막했는데
생선님 덕분에 고1과정부터 다시 차근차근 쌓아가네요.

수학이 이렇게 재미있는 과목일 줄 몰랐어요.
어쩌면... 생선님 같은 스승님을... 일찍 만났더라면...
어릴 때 수학에 대한 두려움이, 용기로 바뀌지 않았을까 싶네요...

아쉬운 만큼 더 열심히 해서 생선님에게 보람이 되었으면 해요!

Ps. 생선님 목소리 하나도 신경 안 쓰여요. 오히려 그 우렁찬 목소리가 더 집중도 잘되고. 무엇보다 생선님의 열정이 보여서 더 좋아요!",5점
28,정승제,23737,남*현,23.05.25,444,[2024 수능특강] 정승제의 확률과 통계,수능본지 7년이 되어가는 옛 수강생 다시 와봤습니다. ㅎㅎ,"안녕하세요. 정승제 선생님 인강으로 내신 준비했던게 어느덧 10년이 되어가는데
유튜브에서 자주 뵈어서 갑자기 확통 듣고 싶어져서 ebsi 접속했어요!!
문과생이었고, 수학이 필요 없는 인문대학 이미 졸업하고, 수학이 필요없는 일을 하고 있지만...
가끔 수학 열심히 끄적이며 풀었던 고딩때 생각이 나네요...ㅎ
인문대생이지만 국영보다는 수학이 더 성적이 나았던, 그리 공부를 잘하는 편은 아니지만
수학을 통해 역시 논리력을 배울 수 있었던 것도 같습니다!

1강밖에 아직 못들어봤는데.. 예전보다 인강이 더 재밌네요...!!
추억돋고 기분이 좋아지는데, 강의 완강을 다지며 사라진 제 의욕을 찾고싶습니다!!
예비 24학번분들도 화이팅!! 

P.S.. 근데 그사이에 생선...님이 되있으시네요",5점
29,정승제,23737,장*서,23.05.23,161,[2024 수능특강] 정승제의 확률과 통계,생선님의 도약,"2023 수특 다 듣고 2024수특도 듣고있는데요, 다른 얘기하시는 비중도 줄어들고 개념설명도 훨씬 정교화된 느낌이 들어요 ! 질이 다르네요 역시 나날이 발전하시는 생선님,,귯귯!!",5점
30,정승제,23737,이*영,23.05.22,453,[2024 수능특강] 정승제의 확률과 통계,기하랑 미적분 꼭 해주셨움 좋겠습니당,"강의 잘 듣고 있어요!
기하랑 미적분도 꼭꼭 만들어주심 좋겠어요!!",5점
31,정승제,23737,서*애,23.05.21,557,[2024 수능특강] 정승제의 확률과 통계,50살이 넘은 늦깍이 수험생,"안녕하세요
50일 수학부터 선생님의 수업을 정말 열심히 들었습니다.
나이가 나이인 만큰 노안에 지병도 있어 공부하기 정말 힘들었는데 선생님수업은 정말 제 수학인생의 등불과도 같습니다.
확통 개념이 이제서야 이해가 됩니다, 책보고 공부할땐 잘 모르겠던데 쌤과 공부한 후, 아 이래서 이렇게 되는구나 도를 깨치는 느낌입니다.
6월 30일까지 확통을 다 들으려고 합니다. 이대로라면 수1,수2도 강의를 해주시면 저 완전 1등급 맞을 수 있을것 같은데 넉넉치 못한 늙은 수험생의 작은 소망입니다.
6월30일까지 수업다 듣고 공부하여 확통 만점의 기쁜 소식을 선생님에게 전해드릴 그 날을 기다립니다.
정말 감사합니다.",스페셜
32,정승제,23737,이*경,23.05.21,103,[2024 수능특강] 정승제의 확률과 통계,올 해 끝나기 전에 강의들으러 오겠습니다,"안녕하세요 선생님
저는 29살 직장인입니다 :)

저는 고등학교 대학교 뭐 하나 제 의지대로 간 곳이 없습니다
고등학교는 아빠가 가라는대로
대학교는 안 가려다가 친구가 가자고 해서...

머리로는 많은 것들이 하고 싶지만 행동은 하지 않는
선생님이 강의 중 말씀하신 눈은 높고 실천은 안 하는
불행한 사람이였습니다

제가 항상 머리로 생각만 한 하고 싶었던 일이 있었습니다
다만 너무 높은 나무라 올려다보다 목이 부러질까 지레 겁을 먹었습니다
곧 앞 자리가 바뀔 때가 되어서인지는 모르겠지만
지금 내가 원하는 대학을 가지 않으면 죽기 전에 무조건 후회할거라 확신했습니다
그래서 수능이 코 앞인 이 시점에 수능을 준비하려 합니다
내년 수능까지 생각하고 있습니다

고등학교때 ebs 입시설명회가 열려서 수업빼려고 참석한 적이 있습니다
강연이 끝나고 심**선생님께 사인을 받으며 수학9등급이라고 해맑게 말씀드렸습니다
그러자 심**선생님이 벌떡 일어나셨습니다

심**선생님 : 아이고~ 9등급을 받으려면 정답을 다 알고 피해야하는데... 1등급보다 어려운걸

그 때 하신 말씀이 아직 생각납니다ㅋㅋㅋ
파란 사탕먹은 파란 혓바닥 소녀하면 기억하실지도 모르겠습니다🤣🤣

저는 학생때 공부에 전혀 관심이 없었습니다
그냥 친구들이 너무 좋았습니다
친구들이랑 노는게 좋았고 지금 이 고등학생 시간이 지나면 다시 돌아오지 않을 것 같아서 친구들과 많이 놀아야겠다는 생각뿐이였습니다
그 때 친구들과 쌓은 추억을 후회하지 않습니다
두 번 다시는 없을 좋은 시간들이였습니다

이제는 제가 하고 싶은 일을 위해 공부하고싶습니다

그래서 정승제 선생님 ebs강의 앞에서부터 듣고 올 예정입니다
선생님께 드리는 약속이니까 저 혼자 하는 것보단 책임감을 가지고 하지 않을까 싶어서 적어보았습니다!

부디 이 마음이 내년 수능까지 이어져서 꿈이 이루어졌으면 좋겠습니다ㅎㅎ

말이 횡설수설한데 읽어주셔서 감사합니다!


선생님의 좋은 강의는 정말 절실한 누군가에게 어둠 속 빛같은 존재일겁니다
눈 앞에 보이는 돈보다 아이들의 미래와 행복을 위해 노력해주시는 정승제 선생님 정말 감사합니다 🥹🥹👍
좋은 일들로 가득하시길 바랍니다 :)",5점
33,정승제,23737,유*은,23.05.17,129,[2024 수능특강] 정승제의 확률과 통계,생선님 감사합니다!!,"고2 때부터 선생님과 함께 달려온 예비고3입니다. 드디어 제가 생선님의 강의를 수강하는 시기가 왔네요. 정승제 선생님 강의의 가장 큰 장점은 개념으로부터 도출되는 문제 풀이라고 생각합니다. 수학은 공식 암기를 통한 과목이라는 인식이 싫었던 저에게는 조금 신선한 충격이었습니다. 다들 공식 암기를 강조하는데 이 선생님은 그게 아니구나 라는 생각이 들더군요. 그 때부터 믿고 함께했던 것 같아요.
""의지만 있다면 할 수 있다는 걸 보여줄 테니까 포기하지 말자. 마지막까지 내가 끌어줄 테니까.""
라는 말을 하셨는데 그 말 듣고 울컥했습니다. 강의 중간중간마다 재미있는 썰도 풀어주시고 실없는 농담도 한 번씩 하시는데 잔소리처럼 하신 저 말이 정말 마음에 많이 남더라고요. 강의 실력이나 다른 것들을 떠나서 힘이 되어주시는데 너무 감사합니다. 선생님이 아니라 자신을 믿으라는 항상 해주시는 그런 말들이 진짜 주옥같아요.
판서가 깔끔하지 못한 것이 단점이라는 사람들이 많이 있던데 그 문제는 정승제 선생님께서 말씀하신 대로 정말 집중해서 강의를 들으면 충분히 따라갈 수 있기 때문에 저는 판서에 대해서는 지장없다고 생각합니다. 하지만, 판서에 대해 신경이 많이 쓰이고 깔끔한 판서가 좋으신 분들이라면 다른 선생님 강의를 들으시길 권유합니다. 일단 자신에게 맞는 선생님과 함께 하는 게 가장 좋으니까요. 그런데 유튜브에 있는 정승제 선생님 썰을 몇 개 재생하다보면 아마 팬심이 뿜뿜할 거예요. 정승제 선생님 덕질을 하는 자신을 발견하게 됩니다. 다들 정승제 하세요. 다른 훌륭한 선생님들도 많이 계시지만 저는 수학=정승제 라고 생각합니다.",5점
34,정승제,23737,유*혁,23.05.17,89,[2024 수능특강] 정승제의 확률과 통계,사랑하는 생선님,"안녕하세요 정승제 생선님!! 

제가 선생님을 처음 접한 것은 고등학교 1학년 수학의 왕도였습니다.

어느덧 제가 고3이 되다니ㅎㅎ 정말 시간은 빨리 흘러간다는 것을 느꼈어요.

다시 생선님과 ebsi에서 같이 공부할 수 있는 게 행복해요♥

'완벽한 개념과 피나는 연습'이라는 선생님의 말씀처럼 개념 복습을 꾸준히 하면서 문제를 풀어보고 있습니다.

정말 하나 하나 개념을 설명해 가면서 제 스스로가 납득이 되는 풀이, 이렇게 풀 수 밖에 없는 정당성을 부여하면서 문제를 푸니까

정말 재미있고 쉽게 수학을 공부할 수 있어요.

저에게 수학에 있어 정말 많은 도움이 되어 주신 정승제 생선님!! 앞으로도 더욱 열심히 수학을 공부해 나가겠습니다!",5점
35,정승제,23737,조*레,23.05.08,191,[2024 수능특강] 정승제의 확률과 통계,생선님 감사합니다,저 같은 수포자를 위하여 생선님의 목을 희생하시면서까지 열정적으로 가르쳐주시는 모습에 더욱 잘해야겠다는 굳은 다짐이 섭니다. 목건강하셨으면 좋겠습니다 감사해요 생선님,5점
36,정승제,23737,김*연,23.05.05,706,[2024 수능특강] 정승제의 확률과 통계,대표기출문제는 안 풀어시나요??,대표기출문제는 직접 안 풀어주시나요?? ,스페셜
37,정승제,23737,이*희,23.05.05,128,[2024 수능특강] 정승제의 확률과 통계,선생님 목 건강 챙기세요,꿀물 마시면 목에 좋습니다 저도 마셔보니 효과 있더라구요.,5점
38,정승제,23737,a*********9,23.05.01,225,[2024 수능특강] 정승제의 확률과 통계,우리 생선님 아프지마세요,"항상 최선을 다해 강의를 찍어주셔서 감사합니다 생선님.
스승의날이 다가오니 몇자 적자면
저의 생명의 의인 이십니다 노베였던 저를 수학을 다시 시작하게 만들어주신분입니다 
항상 아프지마세요! 사랑합니다 ",5점
39,정승제,23737,김*진,23.04.28,417,[2024 수능특강] 정승제의 확률과 통계,생선님,아프지마세요 ㅠㅠㅠㅠㅠㅠㅠㅠㅠ우리의 생선님…..,5점
40,정승제,23737,황*호,23.04.26,129,[2024 수능특강] 정승제의 확률과 통계,언제나 재밌는 생선님,승제쌤 확통 강의 고3때부터 3년째 보고 있는데 내년부턴 승제쌤 유튜브에서만 뵙고 싶습니다. 올해는 꼭 원하는 성적 얻어서 가고 싶은 대학 가도록 노력하겠습니다. 강의는 매년 봐도 질리지 않고 재밌네요! 수능 때까지 열심히 공부 해 보겠습니다!! 파이팅!,5점
41,정승제,23737,이*지,23.04.25,156,[2024 수능특강] 정승제의 확률과 통계,부리나케 다시 돌아 찾아온 승제쌤,예전에 들었던 강의보다 목소리가 쉬신게 확 느껴져서 너무 슬펐어요ㅠㅠ 쌤 늘 건강해주세요! 저도 쌤 따라서 확통 열심히 할게요!!!,5점
42,정승제,23737,박*원,23.04.25,311,[2024 수능특강] 정승제의 확률과 통계,어느 한 고3 재학생의 수강 후기😳 ((매우 만족!! 최고의 강의!!!),"정승제 선생님 강의를 매일 유튜브로만 접하다가 2024 수능 특강이 떠서 확률과 통계 내신 준비 겸 수능 대비로 처음 듣게 되었는데.. 선생님께서 하시는 말씀과 행동이(ex.  He is not good guy..) 너무 재밌었고 설명을 해주실 때 이해가 쏙쏙 돼서 시간 가는 줄도 모르고 들었습니다!! 빨리 나머지 강의가 나왔으면 하는 바람이네요🥺🥺
+ 제가 강의를 들을 때는 혼잣말을 좀 자주 하는데.. ( ex. 아~, 헐!, 재밌다, 이래서 이렇구나 등등) 이 말을 할 때마다 선생님과 겹쳐서 너무 웃겼습니다 ㅋㅋ ㅠㅠ 
+++ 광명을 찾게 해주는 명강의!! 😱😱
목 상태가 안 좋으신 거 같던데 얼른 나으시길 바라겠습니다 ㅠㅠ
**처음 남겨 보는 수강 후기!!**",5점
43,정승제,23737,우*윤,23.04.25,1251,[2024 수능특강] 정승제의 확률과 통계,"선생님, 수강 후기 처음 남겨봅니다…","수학 다시 맘 잡고 해보려고 왔어요.
보통 다른 선생님들은 앞에 중학교 과정이나 고1 과정들을 안다고 생각하셔서 뛰어 넘고
수업하시는 경우가 있어서 따로 또 유튜브 같은 곳에서 찾아보고 했었어야 하는데,
선생님은 제일 처음 개념부터 설명해 주셔서 너무 좋았어요.
확통 너무 헷갈렸었는데 선생님이 이야기 해 주시니까 이해도 쏙쏙 잘 되고 헷갈릴 일도 없네요.
선생님의 그 강약 조절이 되는 말이 졸음을 달아나게 해 줍니다.
EBS강의 항상 1시간 정도가 길게 느껴졌는데 선생님 강의는
벌써 한 강이 다 끝났네? 라고 생각해서 하루에 몇강씩 안 끊고 몰아서 보게 되네요.
시간 아주 순삭입니다!!
선생님이 일일이 수강 후기 다 찾아보는것 같아서 처음으로 수강후기 남겨봐요.
선생님 감사합니다",5점
44,정승제,23737,조*주,23.04.24,146,[2024 수능특강] 정승제의 확률과 통계,아직은 어려워요. 하지만 잘하고싶어요.~~,2024 수능 좋은 강의 해주셔서 감사합니다. 끝까지 포기 않고 수학 공부하고 있습니다. 정숭제 선생님 최고에요.~,5점
45,정승제,23737,다*,23.04.24,66,[2024 수능특강] 정승제의 확률과 통계,쌤 최고,!,5점
46,정승제,23737,김*윤,23.04.23,82,[2024 수능특강] 정승제의 확률과 통계,왔습니다.,현재 고2이고 과탐 공부하러 ebs왔다가 재밌어보여서 확통 듣다갑니다 모두 파이팅!,5점
47,정승제,23737,전*솜,23.04.23,566,[2024 수능특강] 정승제의 확률과 통계,승제쌤 인강을 정말 재밌게 잘 듣고 있지만 정말 속상한 부분이 하나 있습니다..ㅠㅜ,승제쌤 덕분에 그렇게 싫어하던 수학을 듣고 있습니다. 수학을 이해하면서 풀 수 있다는걸 처음 몸소 느꼈어요. 아직 쌤의 강의를 많이 듣지는 못했지만 쌤의 강의를 들을때마다 이렇게 열정적이고 진심으로 잘 가르쳐 주시는 모습이 너무너무 좋습니다. 하지만 선생님 목소리가 크다는 이유 하나로 1점 이라뇨. 물론 모든 수강생이 선생님과 맞을 수 없겠지만 이런 후기를 선생님의 입으로 들으니 저도 너무 속상했습니다...하지만 승제쌤께서 모든 피드백도 수용하시려는 모습까지 저는 너무 좋습니다. 그러니 저는 선생님과 함께 정말 싫어하는 수학을 잡고 이번년도 열심히 달려보겠습니다! 확통 강의 열심히 듣겠습니다. 선생님께서 너무 속상해 하시지 않으셨으면 합니다..저에겐 누구보다 소중한 선생님이시라구요ㅠㅜㅠㅜㅠㅠㅜㅜㅜ,5점
48,정승제,23737,박*호,23.04.22,110,[2024 수능특강] 정승제의 확률과 통계,정승제 선생님,손에 초록 분필 묻은거+ 빨라감기 되어버린 목소리 때문에 악랄한 하위 계층 고블린 같아요,5점
49,정승제,23737,황*아,23.04.22,105,[2024 수능특강] 정승제의 확률과 통계,선생님 존경합니다,항상 감사합니다~❤️,5점
50,정승제,23737,박*민,23.04.22,485,[2024 수능특강] 정승제의 확률과 통계,"3점, 4점, 킬러까지 어라 다맞았네?",승제쌤과 함께 정말 간절하게 복습과 설명을 하다보면 어느새 정상에 도달할것입니다 파이팅 ,5점
51,정승제,23737,조*린,23.04.21,140,[2024 수능특강] 정승제의 확률과 통계,확통은 정승제,믿어용,5점
52,정승제,23737,박*평,23.04.20,184,[2024 수능특강] 정승제의 확률과 통계,정승제 그는 신이다.,다른 말보다 완강으로 말하겠습니다.  너무 감사합니다. ,5점
53,정승제,23737,박*아,23.04.20,145,[2024 수능특강] 정승제의 확률과 통계,너무 쉽게 잘 가르쳐주시네요!,"저는 수험생이 아니지만, 다운받을 자료가 있어 ebs에 들렀다가 우연히 정승제쌤의 강의를 보게 되었어요!

정승제쌤이야 성함을 익히 들어서 잘 알고 있어서, 그냥 궁금해서 한번 강의를 들어보았어요.

엇, 그런데 정말 이해가 잘 되게 쉽게, 지루하지 않게 잘 가르쳐 주시네요?! 저는 문과 출신에 인문학 전공이라... 수학을 공부하지 않은 지 10년은 넘었는데요.
선생님이 쉽게 설명 해 주셔서 옛날에 배웠던 게 다시 새록새록 기억도 나고 해서 재밌었습니다! ^^

왜 정승제쌤이 인기가 많은 지 오늘 제대로 느꼈습니다 :)",5점
54,정승제,23737,강*솔,23.04.20,314,[2024 수능특강] 정승제의 확률과 통계,선생니이임~~ 강의 너무 보고 싶었어요~~~,"정승제 선생님도 태양만큼 감미로워벌여~
목 얼른 나으시길 바랍니다 ㅠㅠ",5점
55,정승제,23737,김*주,23.04.20,154,[2024 수능특강] 정승제의 확률과 통계,정승제 선생님! 선생님 강의 열심히 시청하고 완강후기 남길께요,정승제 선생님 수학 강의는 정말 너무 재밌고 신나요! ,5점
56,정승제,23737,성*승,23.10.29,10,[2023 수능특강] 정승제의 확률과 통계,GOAT,생선님은 goat자체시죠. 더할나위없이 완벽한 수업입니다.,스페셜
57,정승제,23737,이*영,23.10.05,20,[2023 수능특강] 정승제의 확률과 통계,승제쌤은 ebs 1타,수능특강 이 강의로 끝내자,스페셜
