,teacher,heart,reviewer,date,kinds,content_title,review_title,content,rated
10,김소연,1112,김*상,23.06.29,40,[2024 수능개념] 김소연의 '기초부터 만점까지 기하',y좌표 구하기!,"기초부터 만점까지 포물선 3번째 풀다가 본건데

10번문제 Q y좌표 구하는거 

굳이 근의공식 안써도 

근과 계수의 관계로 

두 근의 합이 8루트2/5 

P의 y좌표가 2루트2 

라는걸 이용해서 

Q의 y좌표를 구할수도 있습니닷!",5점
11,김소연,1112,김*인,23.06.13,95,[2024 수능개념] 김소연의 '기초부터 만점까지 기하',드디어 완강 했어요!!!,"쌤덕분에 지인짜 즐겁게 기하 공부했어요
강의 보면서 웃음 참느라 너무 힘들었어요 ㅋㅋ
하도 웃으면서 공부해서 그런가 기하가 더 좋아졌어요(가끔은 좀 밉긴한데…ㅎ)
이제 수능특강 열씨미 달려서 꼭 수능때 기하만점 받을게요!!",5점
12,김소연,1112,김*인,23.06.06,52,[2024 수능개념] 김소연의 '기초부터 만점까지 기하',23강 빠른체크 질문이요!!,저는 삼각형 DMG가 직각삼각형이라고 생각했는데 이거는 틀린건가여ㅜ?,5점
13,김소연,1112,김*성,23.05.23,92,[2024 수능개념] 김소연의 '기초부터 만점까지 기하',9강을 마치며 적는 글,"타원의 접선의 방정식은 $%@#&%$#^#$%#$이다.
소연쌤이 생각날 때마다 외치고 다니래서 외쳤습니다.
사실, 오늘 제가 너어어어어무 아프거든여... 코로나인지 아니면 그냥 몸살인지는 모르겠지만,
진짜 미춰버릴 거 같아요.
근데 오늘 기하를 3강이나 들어야되더라고요... 그래서 너무 싫었는데
오늘 선생님께서 말씀하신 말씀이 너무 와닿더라고요. 아파도! 이거 끝나고 쉬겠다는 말이 저를 움직이게 했습니다.
오늘 일단 1강 듣고 적는건데, 2강 연이어서 힘내볼게요!",5점
14,김소연,1112,박*빈,23.05.21,91,[2024 수능개념] 김소연의 '기초부터 만점까지 기하',소연 선생님께 한 명의 꿈 많은 소녀가,"21살, 재수를 마친 후 다시 반수를 준비하고 있습니다.
하지만 이번 반수는 평생을 문과로 살아온 제가 이과의 갈로 가는, 정말 쉽지 않은 여정인데요.
울면서 모두 다 그만둘까 싶기도 했지만 결국 선생님의 강의로 힘을 냅니다.
매 강의를 열정적으로, 어떻게든 더 알려주려고 하시는 선생님의 모습에 괜스레 너무 감사해 울며 강의를 듣기도 합니다.
선생님께 전하고 싶은 이 감사를, 훗날 누군가가 저에게 가져준다면 제 인생은 참 성공한 인생이라는 생각이 드네요.
참 멋진 선생님께 부끄럽지 않은 제자가 되려 이 밤에도 다시 한 번 힘을 내 다시 연필을 잡고 공부합니다!
선생님
정말 감사해요. 지금은 이렇게 글로만 전하지만 훗날 제가 성공한 그 자리에서 저에게 열정이 무엇인지, 최선이 무엇인지 가르쳐주신 수학 김소연 선생님께 감사하다고 말할게요.
학교 일과 ebs 강의를 병행하시는 게 결코 쉽지 않으시겠지만  선생님의 그 노력으로 한 소녀가 꿈을 향해 열심히 달려갈 수 있었습니다.
선생님, 항상 건강하시고 행복한 일들이 가득하시길 바라요.",스페셜
15,김소연,1112,김*현,23.03.06,184,[2024 수능개념] 김소연의 '기초부터 만점까지 기하',3강까지 들은 한줌 기하단의 수강후기,"선생님 제가 지금까지 엄청 많이는 아니지만, 여러 개의 기하 인강을 들었었는데
진짜 3강 듣던 중에 너무 충격을 받았어요……
포물선 개념을 이렇게 신박하게 설명해주시는 선생님은 정말 처음이에요…

솔직히 교재를 처음 봤을 때에는 글씨가 너무 많아서 살짝 아주 살짝 어지러웠는데 진짜 지금은 모든 글씨들이 다 꿀팁같고..
기하멍청이인 저한테 너무 좋은 약같아요..
앞으로 선생님 강의 커리큘럼 열심히 따라갈게요!!!!!!!
선생님만 믿고 따라가면 진짜 기하 만점 가능할 것 같다는 생각이 들었어요..


수1, 수2도 강의해주시면 정말 좋을 것 같은데 아쉬워요……
그치만 기하만이라도 선생님께 배울 수 있게되어서 정말 영광이고 너무너무 좋아요
앞으로 문제도 열심히 풀고 개념복습도 열심히 하고 수특 그리고 수완, 수능날까지 선생님 강의 따라갈게요

이 강의가 더더더더 유명해져서 선생님께서 수1, 수2도 강의해주셨음 좋겠는 마음과 꼭꼭 숨겨두고 나만 보고싶은 마음이 공존해요 ㅎㅎ
선생님 좋은 강의 해주셔서 넘넘 감사해요!
올해에는 포기하지 않고 끝까지 잘 완주해볼게요!",베스트
16,김소연,1112,이*진,23.01.06,480,[2024 수능개념] 김소연의 '기초부터 만점까지 기하',한 줌 기하단 수장 소연쌤!!,"소연쌤 ㅠㅠ 2023 선생님 커리를 모두 따라간 학생입니다.

이번 수학에서 공통과목을 많이 틀려 원하는 목표치에 도달하진 못해서 한 번 더 하게 됐지만 기하는 30번빼고 다 맞았어용
30번 틀려서 너무 아쉬워요


수능특강 문제풀고 문제해설만 들으려다가 선생님의 풀이과정을 보고
""아 이건 개념도 다 들어야 한다"" 하면서 모든 개념도 다 들었습니다
그리고 이차곡선을 제가 얼마나 자만했는지 깨닫게 되었어요.

정말 기본개념 뿐만 아니라 팁도 다 긁어모아 정리하고 가르쳐주시고ㅠㅠ최고예요 쌤

그리고 저 현역부터 지금까지 평면벡터만 보면 두려워했는데 쌤 수특에서 벡터부분 듣자마자 정말 어떤 벡터 문제가 와도 다 때려부술 수 있을 것 같다는 확신이 생겼어요

사실 전 대학교 졸업하고 전공을 바꾸려고 다시 준비 중인데, 공부할 때마다 내가 할 수 있을까, 너무 오랜만인데 이게 되나
하는 마음이 정말 컸어요. 하지만 선생님의 강의 중간중간에서 자신감 넘치게 애들아! 나만 따라와! 내가 말한 거 다 나왔지? 우리 제자들 할 수 있지? 하는 말을 들을 때마다 저도 같이 행복해지고 할 수 있다는 자신감이 생기더라구요.

수특 혼자 풀고, 선생님 자료실에 올려주신 순서로 한 번 더 풀고, 강의 들으면서 적응하고
한 문제를 다른 방법으로 몇 번이고 풀어주시니 이게 공부가 안될 수가 없더라구요
아쉬운 점은 수1,수2는 쌤 강의가 없는 거랑.. 모든 수학 기출해설을 쌤이 해설했으면 좋겠다는 마음ㅋㅋㅋㅋㅋ

사설인강 안부럽게 가르쳐 주신다는 쌤의 말씀도 너무 좋고, 
(실제로 기하강의는 진짜 쌤이 최고예여.. 업계 탑!_! 기하교수님 해주세여)
브로콜리 드시면서 공부했다는 썰도 저에게 너무 의지부여가 되고
너무 감사해여ㅜㅜ

이번년도도 잘 부탁드리겠습니다.
쌤 뒤에는 한 줌 기하단이 항상 응원하고 있어용!! 사랑해여 쌤❤️❤️",베스트
17,김소연,1112,신*성,23.11.12,139,[2023학년도 고3 대학수학능력시험 해설] 수학,12번 이해 안된다는 수강평,그정도인가? 했는데 강의 듣자마자 바로 납득함 ㅋㅋㅋ 설명이 중구난방이고~.. 수학 1 강의하신 분 듣다가 수학 2 들으니까 이해도가 확 떨어짐,3점
18,김소연,1112,김*준,23.10.22,169,[2023학년도 고3 대학수학능력시험 해설] 수학,.,12번 이해불가,3점
19,김소연,1112,오*현,23.07.20,241,[2023학년도 고3 대학수학능력시험 해설] 수학,정종영 샘~,"안녕하세요? 23학년도 수학 15번 해설 보다가 질문이 있어서요.. 47분쯤에 m=16,18,20,22,24 갑자기 이렇게 쓰신 이유가 무엇인가요? 감사합니다.",5점
20,김소연,1112,김*서,23.05.16,161,[2023학년도 고3 대학수학능력시험 해설] 수학,다시시작해,"왜 못 풀었는지 잘 알았습니다...
올해는 해설 강의 볼 일 없기를!",5점
21,김소연,1112,이*지,23.01.03,147,[2023학년도 고3 대학수학능력시험 해설] 수학,선생님 감사합니다.,강의 잘 들었습니다,스페셜
22,김소연,1112,방*배,23.03.28,11,[올림포스] 수학Ⅱ,자~ 드가자~,우헤헤,5점
23,김소연,1112,조*주,23.02.20,27,[올림포스] 수학Ⅱ,8강 함수의연속 유제4번문제 필기오류,"25분 42초 쯤에 4+2a+b를 y로 두는과정에서 4+2a+b=4+2+a
오타난거 같아요",스페셜
24,이국희,1379,송*영,23.09.09,267,[2024학년도 고3 9월 모의평가 해설] 수학,공부 방법 질문,"안녕하세요. 앞으로의 공부 방향에 대해 질문드리고 싶습니다.
미적분을 선택했고 61점(틀린문항-9,11,13,14,19,20,21,22,28,30)을 받았습니다.
지금까지는 평가원 기출문제를 풀었고 사설 실전개념강의를 듣는 중이었습니다. 
수능특강, 수능완성을 가볍게 훑기만 했는데 연계교재를 다시 한번 보고 무엇을 해야 할까요? 지금 듣고 있는 실전 개념 강의를 계속 듣는게 맞는지 어떤 문제들을 중심적으로 풀어야 할지 고민입니다.
감사합니다.",5점
25,이국희,1379,이*영,23.09.08,310,[2024학년도 고3 9월 모의평가 해설] 수학,"선생님, 수학 시험과 관련해서 질문 있습니다!","안녕하세요 선생님! 
다름이 아니라 수학 모고 시간 분배에 대해서 여쭤보고 싶은 게 있어서요ㅠ

제가 어제 9모에서
1번~12번(약 35분)
13번(10분 정도 풀다가 답이 안 나와서 패스ㅠ)
단답형 16번~20번(15분) 
확률과 통계 23~29번 (30분)
30번(5분 고민하다가 마킹ㅠ)

해서 14,15,21,22번은 손도 못 대고 시험이 끝났습니다ㅠ

결과는 확률과 통계 29번 틀리고, 1문제를 찍어서 맞추면서 총 76점이 나왔습니다ㅠ

4점짜리 문제를 2문제 정도는 더 풀고 싶은데, 보통 시간 분배가 어느 정도가 되면 적당한지, 저의 과정 중에 시간이 너무 많이 걸리는 부분이 어딘지 조언해주시면 감사하겠습니다!",5점
26,이국희,1379,강*지,23.09.08,288,[2024학년도 고3 9월 모의평가 해설] 수학,안녕하세요 ebs로 많은 도움을 받고 있습니다! (공부방향에 대해서 여쭤볼게 있습니다ㅜㅜ)!,"안녕하세요! 답답했던 것들이 강의로 정말 도움 됐어요 감사합니다! 
+ 제가 9평때 확통 69점을 받았는데 (11,13,14,15,21,22,29,30 못풀었습니다..) 앞으로 무엇을 공부해야될지 감이 안잡히네요ㅜ 혹시 공부 방향을 여쭤봐도 된다면 남은기간 무엇을 하면 좋을까요? 현장에서 11번 빼고는 어떻게 풀어야되는지 전혀 생각이 안나고 턱 막혀버렸어요ㅜ",5점
27,이국희,1379,박*민,23.09.07,407,[2024학년도 고3 9월 모의평가 해설] 수학,9모 후기,"안녕하세요

9모 끝나자마자 해설 강의 찍어 올리시느라고 고생하셨어요

저는

원점수 97점 받았어요.........ㅋㅋㅋ

해설강의 듣고 다시 수강후기 쓰겠습니다",5점
28,이국희,1379,안*이,23.09.07,307,[2024학년도 고3 9월 모의평가 해설] 수학,종영샘 민재샘 감사합니다^^,"일케 빨리 해설강의 올려주시다니 감동입니다!
샘들께서 해주시는 강의내용들 잘 기억하면서
끝까지 가겠습니다.
수험생보다  더 치열하신 샘들 모습이 큰 힘이되고 자극도 됩니다.
선생님! 감사합니다. ",스페셜
29,이국희,1379,주*재,23.06.06,208,"[2024 수능완성] 박자영, 이국희의 수학+확률과 통계",선생님,"박자영선생님  수능완성듣습니다
잘부탁드립니다
그리고  직각삼각형에서  는  빗변이  밑변과높이보다항상길이가길다고하는이유가먼가요
빗변<밑변+높이  이렇게되는이유가먼가요
설명해주세요",5점
30,이국희,1379,이*은,23.08.29,20,[2024 수능특강] 이국희의 확률과 통계,선생님,선생님 어제 수능 80일이였어요^^ 시간이 그렇게 빨리 지나갈줄은 몰랐던거 같아요~ 저는 지난주에 몸상태가 안좋아서 병원을 두번이나 다녀왔어요^^,5점
31,이국희,1379,강*희,23.08.28,18,[2024 수능특강] 이국희의 확률과 통계,1강 쿠퀴즈,"각각 반장을 대문자, 부반장을 소문자로 놓고, 부반장이 오른쪽에 오도록 묶는다면
Aa Bb Cc Dd
즉 4명을 원탁에 앉히면,
3! = 6

따라서 6이 정답입니다.

약간 감자탕 먹고 나서 먹는 볶음밥이 생각나는 밤입니다.",5점
32,이국희,1379,이*은,23.08.12,25,[2024 수능특강] 이국희의 확률과 통계,쿠키쌤,선생님 수능 100일이라는 시간이 그렇게 빨리 지나갈줄은 몰랐고 시간이 생각보다 참 빠른거 같아요. 남은시간도 열심히 달려야겠어요^^,5점
33,이국희,1379,이*은,23.07.27,39,[2024 수능특강] 이국희의 확률과 통계,선생님,선생님 학생들은 지금 여름방학이던데요. 교사는 방학때도 할일이 많아서 학교 출근을 한다던데요. 저도 나중에 교사되면 방학이 없을듯 해요.,5점
34,이국희,1379,이*은,23.07.12,28,[2024 수능특강] 이국희의 확률과 통계,선생님,선생님 요즘 날씨가 폭염이라 더워지고 있어요. 날씨가 덥고 지치고 힘들지만 이겨내서 열공을 해야 해요.,5점
35,이국희,1379,이*은,23.07.09,27,[2024 수능특강] 이국희의 확률과 통계,선생님,선생님 오늘 벌써 수능 130일이라 시간이 너무 빠르던데요. 9월모평 신청도 했으니 이제 열심히 공부도 해야해요. 요즘 날씨가 폭염이라 덥던데요.,5점
36,이국희,1379,이*은,23.06.29,55,[2024 수능특강] 이국희의 확률과 통계,선생님,선생님 지금 모든학교들도 9월모평 신청기간이던데요. 저는 그저께 첫날부터 일찍 서둘러서 모교에 전화를 해서 신청하고 응시료 입금까지 다 마쳐서 모든절차가 다 끝났어요.,5점
37,이국희,1379,정*규,23.06.25,48,[2024 수능특강] 이국희의 확률과 통계,[쿠키즈 777호]8강 쿠퀴즈 입니다,깔끔! 선생님 뉴스를 보니 공교육 과정에서 수능을 출제 하겠다 킬러 문항을 삭제 한다 하여 너무 혼란 스러워요.....ㅠㅡㅠ,5점
38,이국희,1379,김*성,23.06.22,36,[2024 수능특강] 이국희의 확률과 통계,21강 쿠퀴즈,답 5번,5점
39,이국희,1379,김*성,23.06.21,34,[2024 수능특강] 이국희의 확률과 통계,21강 쿠퀴즈,21강 쿠퀴즈 답 1번,5점
40,이국희,1379,정*규,23.06.21,26,[2024 수능특강] 이국희의 확률과 통계,[쿠키즈 777호]7강 쿠퀴즈 입니다,깔끔! 팩토리얼 절대 아니 예요 느낌표 입니다 팩토리얼 이였으면 오우 상상 만해도 끔찍하네요,5점
41,이국희,1379,이*은,23.06.20,33,[2024 수능특강] 이국희의 확률과 통계,쿠키쌤,"선생님 이름이 국희쌤이라서 쿠키가 너무 먹고 싶어지는거 같아요. 선생님 이름 발음이 좀 어렵네요. 선생님 수학도 선택과목 확통, 미적분, 기벡 등등 있어서 그중에서 하나를 선택해야 하던데요. 저는 확통이 나을꺼같아서 확통을 선택했어요^^",5점
42,이국희,1379,이*은,23.06.19,41,[2024 수능특강] 이국희의 확률과 통계,선생님,선생님 오티 들으니까 선생님 모습이 달라진게 많고 바뀐게 많은듯 하네요~,5점
43,이국희,1379,정*규,23.06.18,36,[2024 수능특강] 이국희의 확률과 통계,[쿠키즈 777호]6강 쿠퀴즈 입니다,깔끔! 처음 접했을 때는 어차피 공들을 나누어 줘야 하는 거니까 라고 생각해서 공들을 개수를 합해서 중복 조합으로 풀었는데 답이 이상하게 나와버려서 30분 동안 고민 고민해서 풀었어요. 나중에 한번 더 풀어봐야겠어요,스페셜
44,이국희,1379,정*규,23.06.14,35,[2024 수능특강] 이국희의 확률과 통계,[쿠키즈 777호]수능 특강 5강 쿠퀴즈 입니다,깔끔!위에 제가 왜 뺐는지도 써놯는데 저렇게 접근하는게 맞을까요...?,5점
45,이국희,1379,이*은,23.06.14,34,[2024 수능특강] 이국희의 확률과 통계,쿠키쌤,선생님 저는 2년전이랑 작년에 선생님 강의를 들었던 재수생인데요. 올해도 선생님하고 강의를 하게 되는거 같아서 좋아요~ 오티 보니까 선생님 모습 실물이 달라진게 많은거 같아요. 이번 6월모평 수학도 너무 어려웠어요.,5점
46,이국희,1379,정*규,23.06.10,31,[2024 수능특강] 이국희의 확률과 통계,[쿠키즈777호]4강 쿠퀴즈 입니다.,깔끔! 선생님 저 함수에 관한거 조금더 공부해 봐야겠어요......다른 문제들은 쉬게 다가왔는데 함수 관련된건 낯설어요...ㅠㅡㅠ,5점
47,이국희,1379,정*규,23.06.09,30,[2024 수능특강] 이국희의 확률과 통계,[쿠키즈777호] 수특3강 쿠퀴즈 입니다.,깔끔! 선생님 저 또 나태해지는것 같아요......정신 차리라고 쓴 소리쫌 부탁드려요...ㅠㅡㅠ,5점
48,이국희,1379,정*규,23.06.04,32,[2024 수능특강] 이국희의 확률과 통계,[쿠퀴즈777호]수특2강 쿠퀴즈입니다.,깔끔 아래에 왜 이렇게 되는지까지 상세히 적었습니다.,5점
49,이국희,1379,정*규,23.06.03,31,[2024 수능특강] 이국희의 확률과 통계,[쿠키즈777호] 수특 1강 쿠퀴즈 입니다.,깔끔 수특이 약간 늦게 도착해서 오늘부터 다시 달릴 려고요. 자리 바꿈이 필요없는 이유도 상세히 적었습니다.,5점
50,이국희,1379,김*정,23.05.25,36,[2024 수능특강] 이국희의 확률과 통계,수강,수강 완료^^,5점
51,이국희,1379,안*은,23.05.15,40,[2024 수능특강] 이국희의 확률과 통계,쿠키즈 1강,선생님 강의 오늘 처음 접했는데 이해가 너무 잘돼요 ㅠ0ㅠ🥹🥰  매일매일 꾸준히 들어서 성적 올려볼게용 🍀🫶,5점
52,이국희,1379,이*은,23.05.14,34,[2024 수능특강] 이국희의 확률과 통계,[쿠키즈 77호] 35강 쿠퀴즈,"🍪 1️⃣0️⃣ 🍪



완강!
2월에 시작했는데 완강까지 3개월 정도 걸렸네요. 좋은 강의 덕분에 끝까지 수강할 수 있었습니다. 감사합니다🙇🏻‍♀️ 앞으로도 확률과 통계, 수특 복습하면서 열심히 공부하겠습니다❗️❗️
선생님께서 제공해 주신 “발상노트” 덕분에 복습 잘 할 수 있을 것 같습니다! 감사합니다 😊",5점
53,이국희,1379,이*은,23.05.14,24,[2024 수능특강] 이국희의 확률과 통계,[쿠키즈 77호] 34강 쿠퀴즈,🍪 3️⃣ 🍪,5점
54,이국희,1379,이*은,23.05.13,24,[2024 수능특강] 이국희의 확률과 통계,[쿠키즈 77호] 33강 쿠퀴즈,🍪 1️⃣ 🍪,5점
55,이국희,1379,이*은,23.05.13,23,[2024 수능특강] 이국희의 확률과 통계,[쿠키즈 77호] 32강 쿠퀴즈,🍪 5️⃣ 🍪,5점
56,이국희,1379,이*은,23.05.13,26,[2024 수능특강] 이국희의 확률과 통계,[쿠키즈 77호] 31강 쿠퀴즈,🍪 2️⃣ 🍪,5점
57,이국희,1379,김*정,23.05.11,41,[2024 수능특강] 이국희의 확률과 통계,수능특강,매일 열공할게요~,스페셜
58,이국희,1379,이*은,23.05.08,48,[2024 수능특강] 이국희의 확률과 통계,쌤ㅠㅠ 요렇게 떠요ㅠ,발상 노트 제일 마지막 강 파일하고 바로 앞강 파일이요!!,5점
59,이국희,1379,이*은,23.05.07,31,[2024 수능특강] 이국희의 확률과 통계,[쿠키즈 77호] 30강 쿠퀴즈,🍪 2️⃣ 🍪,5점
60,이국희,1379,이*은,23.05.04,32,[2024 수능특강] 이국희의 확률과 통계,[쿠퀴즈 22호] 2강 쿠퀴즈!,정답은 96입니다!!,5점
61,이국희,1379,김*혁,23.05.03,43,[2024 수능특강] 이국희의 확률과 통계,확통 수특의 G.O.A.T,이것만 말하고 가겠습니다,5점
62,이국희,1379,이*은,23.05.02,35,[2024 수능특강] 이국희의 확률과 통계,[쿠퀴즈 22호] 1강 쿠퀴즈!,"재밌다… 재미있다…! 복습 철저하게 하고 다음 강의 들으러 갈게요!
추신 : 쌤! 발상노트 전부 다 복사하려고 파일을 열었는데 마지막 파일 두 개가 풀이 설명 부분?이 모스부호마냥.. 점표시로 되어있어용.. 제 패드가 이상한 걸까용..?",5점
63,이국희,1379,이*은,23.04.30,29,[2024 수능특강] 이국희의 확률과 통계,[쿠키즈 77호] 29강 쿠퀴즈,🍪 1️⃣9️⃣ 🍪,5점
64,이국희,1379,이*은,23.04.29,30,[2024 수능특강] 이국희의 확률과 통계,[쿠키즈 77호] 28강 쿠퀴즈,🍪 2️⃣ 🍪,5점
65,이국희,1379,강*영,23.04.25,92,[2024 수능특강] 이국희의 확률과 통계,2024 수능특강 확률과 통계 강의를 마무리하며...,"안녕하세요? 강주영입니다.
2024 수능특강 확률과 통계 강의를 35강이나 잘 들었고 완강했네요~~
강동우체국에서 일한지 14년 6개월이 됩니다.

이국희 선생님, 이번주 토요일은 강주영의 36번째 생일입니다.
생일 즐겁게 보내고 쌀쌀한 날씨에 감기 안 걸리게 조심하세요!",스페셜
66,이국희,1379,이*은,23.04.23,36,[2024 수능특강] 이국희의 확률과 통계,[쿠키즈 77호] 27강 쿠퀴즈,🍪 5️⃣ 🍪,5점
67,이국희,1379,이*은,23.04.23,28,[2024 수능특강] 이국희의 확률과 통계,[쿠키즈 77호] 26강 쿠퀴즈,🍪 4️⃣ 🍪,5점
68,이국희,1379,이*은,23.04.22,33,[2024 수능특강] 이국희의 확률과 통계,[쿠키즈 77호] 25강 쿠퀴즈,🍪 5️⃣ 🍪,5점
