0,1,2,3,4,5,6,7,8
고동국,79,박*원,23.01.30,203,[올림포스 고난도] 수학(상),강력추천하는 강의🧡,"타 출판사의 고난도 기출 문제집을 풀다가 이차함수 파트가 너무 어렵고 수학이 힘들어졌을 때 올림포스 고난도 수학 (상)을 검색해서 수강했는데요!
설명짱! 판서짱! 경력짱! 매우 친절하시고 수학 풀이를 이해하기 쉽게! 설명해 주시면서 강의를 듣는 학생들에게 응원의 말씀을 해 주시는!!! 🧡동국쌤🧡 덕분에 수학에 대한 자신감을 다시 키울 수 있었습니다!!
포기하지 않고 노력해 나가면 점점 많은 문제를 정복할 수 있다는 걸 뼈저리게 깨닫게 되었으며
모르는 문제도 짜증내지 않고! 여러 번 생각하고 나서 한계에 다다랐을 때 🧡동국쌤🧡의 설명을 듣다 보니
이틀 만에 올림포스 고난도 수학 (상) 이차함수 파트 문제들을 한 번씩 다 풀고 어려웠던 문제들, 긴가민가했던 문제들을 다시 풀어보고 활력을 얻게 되었어요!!:>
그래도 수학이라는 과목이 한순간에 성공했다고 해서 방심하고 놓아버리면 민들레처럼 날아가 버리는 것이잖아요?
그래서 저도 지금 이 상태에 만족하지 않고 내일, 내일 모레 이렇게 반복해서 틀렸던 문제들 다시 풀어보려고요!! :)
그럼 어느샌가 이 문제들이 다 제 것이 되어 있겠죠? 헤헤

엄청 존경하고 숭경하는 🧡동국쌤🧡!!!
쌤 덕분에 이차함수 파트 겁먹지 않고 풀어낼 수 있었어요!!
훌륭한 강의 찍어주셔서 너무 감사합니다🧡🧡🧡
특히 뒤로 갈수록 문제 난이도가 어려워져서 힘들긴 했었는데 그래도 쌤 덕분에 희망 잃지 않고 즐겁게 설명 듣고 ""아 내가 이렇게 접근을 했어야 했구나"" 하면서 큰 깨달음을 얻었어요!
무지무지 감사해요🧡
그리고 강의 하시면서 좋은 말씀도 남겨 주셔서 감사해요!
혼자 공부하는데 많은 힘이 되고 있어요!!
삶에 대한 교훈도 얻어가고 있고요!!
앞으로도 많은 강의에서 뵙길 기대할게요🧡🧡🧡
수학이 큰 장벽처럼 느껴질 때마다 찾아와서 값진 설명도 듣고 문제도 열심히 풀면서 수강후기도 남기겠습니당~

+ 올림포스 고난도 (상)을 처음부터 끝까지 완벽하게 풀어내기로 결심했어요!
원래 다른 기출문제집 고난도, 킬러문항만 풀고 있었는데 너무 어려워서 갈팡질팡했거든요...
그래서 이리저리 왔다갔다 하는 것보다는 올림포스 고난도 (상)을 먼저 도전해서 완전히 제 것으로 만드는 게 좋겠다고 생각해요!!
그럼 다시 잘 부탁드립니당ㅎㅎ

그리고 좋은 교재를 편찬해 주신 분들, 재미있고 유익한 강의 만들어 주신 분들도 감사하고 복 많이 받으세요!!
ebsi 정말 사랑합니당🧡
함께 공부하는 대한민국 학생분들도 모두모두 파이팅🧡",5점
고동국,79,언*규,23.10.03,10,[올림포스] 수학(하),50강답,41,5점
고동국,79,언*규,23.10.03,6,[올림포스] 수학(하),49강 답,4,5점
고동국,79,언*규,23.10.03,3,[올림포스] 수학(하),48강 답,12,5점
고동국,79,언*규,23.10.02,3,[올림포스] 수학(하),47강 답,72,5점
고동국,79,언*규,23.10.02,2,[올림포스] 수학(하),46강 답,145,5점
고동국,79,언*규,23.10.02,2,[올림포스] 수학(하),45강 답,180,5점
고동국,79,언*규,23.10.02,4,[올림포스] 수학(하),44강 답,24,5점
고동국,79,언*규,23.10.02,3,[올림포스] 수학(하),43강 답,36,5점
고동국,79,언*규,23.10.01,4,[올림포스] 수학(하),42강 답,15,5점
고동국,79,언*규,23.10.01,3,[올림포스] 수학(하),41강 답,12,5점
고동국,79,언*규,23.10.01,2,[올림포스] 수학(하),40강 답,378,5점
고동국,79,언*규,23.10.01,4,[올림포스] 수학(하),39강 답,102,5점
고동국,79,언*규,23.10.01,1,[올림포스] 수학(하),38강 답,5,5점
고동국,79,언*규,23.09.25,2,[올림포스] 수학(하),37강 답,12,5점
고동국,79,이*경,23.08.05,46,[2024 수능 기출의 미래] 기하 (심화풀이),감사합니다...,"좋은 강의 찍어주셔서...
감사합니다...
도움이 많이 되었어요..",스페셜
고동국,79,이*희,23.01.26,162,[2024 수능 기출의 미래] 기하 (심화풀이),선생님께편지~),"선생님  즐거운저녁보내세요.~^^~)저 *윤이에요.)
아이디가달라서요.참고부탁드려요.)
선생님제꿈이ebs수능한국사강사에요.
응원많이해주세요.~)",5점
고동국,79,박*원,23.02.06,156,[올림포스 고난도] 수학(상),수강후기 + 질문!!🧡,"벌써 3번째 수강후기 ㅎㅎ
28강까지 다 듣고 복습하고 있습니닷!!
1강부터 28강까지 수업해 주신 동국쌤 너무 감사드리구🧡

혹시 29강부터 강의는 언제 올라오나요??
2월 넘어가기 전까지 얼른 부지런히 풀고 싶어서ㅠㅠ
하루라도 빨리 듣고 싶습니당!!!(´。＿。｀)
o(TヘTo)",스페셜
고동국,79,박*원,23.01.30,204,[올림포스 고난도] 수학(상),강력추천하는 강의🧡,"타 출판사의 고난도 기출 문제집을 풀다가 이차함수 파트가 너무 어렵고 수학이 힘들어졌을 때 올림포스 고난도 수학 (상)을 검색해서 수강했는데요!
설명짱! 판서짱! 경력짱! 매우 친절하시고 수학 풀이를 이해하기 쉽게! 설명해 주시면서 강의를 듣는 학생들에게 응원의 말씀을 해 주시는!!! 🧡동국쌤🧡 덕분에 수학에 대한 자신감을 다시 키울 수 있었습니다!!
포기하지 않고 노력해 나가면 점점 많은 문제를 정복할 수 있다는 걸 뼈저리게 깨닫게 되었으며
모르는 문제도 짜증내지 않고! 여러 번 생각하고 나서 한계에 다다랐을 때 🧡동국쌤🧡의 설명을 듣다 보니
이틀 만에 올림포스 고난도 수학 (상) 이차함수 파트 문제들을 한 번씩 다 풀고 어려웠던 문제들, 긴가민가했던 문제들을 다시 풀어보고 활력을 얻게 되었어요!!:>
그래도 수학이라는 과목이 한순간에 성공했다고 해서 방심하고 놓아버리면 민들레처럼 날아가 버리는 것이잖아요?
그래서 저도 지금 이 상태에 만족하지 않고 내일, 내일 모레 이렇게 반복해서 틀렸던 문제들 다시 풀어보려고요!! :)
그럼 어느샌가 이 문제들이 다 제 것이 되어 있겠죠? 헤헤

엄청 존경하고 숭경하는 🧡동국쌤🧡!!!
쌤 덕분에 이차함수 파트 겁먹지 않고 풀어낼 수 있었어요!!
훌륭한 강의 찍어주셔서 너무 감사합니다🧡🧡🧡
특히 뒤로 갈수록 문제 난이도가 어려워져서 힘들긴 했었는데 그래도 쌤 덕분에 희망 잃지 않고 즐겁게 설명 듣고 ""아 내가 이렇게 접근을 했어야 했구나"" 하면서 큰 깨달음을 얻었어요!
무지무지 감사해요🧡
그리고 강의 하시면서 좋은 말씀도 남겨 주셔서 감사해요!
혼자 공부하는데 많은 힘이 되고 있어요!!
삶에 대한 교훈도 얻어가고 있고요!!
앞으로도 많은 강의에서 뵙길 기대할게요🧡🧡🧡
수학이 큰 장벽처럼 느껴질 때마다 찾아와서 값진 설명도 듣고 문제도 열심히 풀면서 수강후기도 남기겠습니당~

+ 올림포스 고난도 (상)을 처음부터 끝까지 완벽하게 풀어내기로 결심했어요!
원래 다른 기출문제집 고난도, 킬러문항만 풀고 있었는데 너무 어려워서 갈팡질팡했거든요...
그래서 이리저리 왔다갔다 하는 것보다는 올림포스 고난도 (상)을 먼저 도전해서 완전히 제 것으로 만드는 게 좋겠다고 생각해요!!
그럼 다시 잘 부탁드립니당ㅎㅎ

그리고 좋은 교재를 편찬해 주신 분들, 재미있고 유익한 강의 만들어 주신 분들도 감사하고 복 많이 받으세요!!
ebsi 정말 사랑합니당🧡
함께 공부하는 대한민국 학생분들도 모두모두 파이팅🧡",5점
고동국,79,언*규,23.10.03,11,[올림포스] 수학(하),50강답,41,5점
고동국,79,언*규,23.10.03,6,[올림포스] 수학(하),49강 답,4,5점
고동국,79,언*규,23.10.03,5,[올림포스] 수학(하),48강 답,12,5점
고동국,79,언*규,23.10.02,3,[올림포스] 수학(하),47강 답,72,5점
고동국,79,언*규,23.10.02,4,[올림포스] 수학(하),46강 답,145,5점
고동국,79,언*규,23.10.02,4,[올림포스] 수학(하),45강 답,180,5점
고동국,79,언*규,23.10.02,4,[올림포스] 수학(하),44강 답,24,5점
고동국,79,언*규,23.10.02,5,[올림포스] 수학(하),43강 답,36,5점
고동국,79,언*규,23.10.01,4,[올림포스] 수학(하),42강 답,15,5점
고동국,79,언*규,23.10.01,4,[올림포스] 수학(하),41강 답,12,5점
고동국,79,언*규,23.10.01,3,[올림포스] 수학(하),40강 답,378,5점
고동국,79,언*규,23.10.01,4,[올림포스] 수학(하),39강 답,102,5점
고동국,79,언*규,23.10.01,2,[올림포스] 수학(하),38강 답,5,5점
고동국,79,언*규,23.09.25,3,[올림포스] 수학(하),37강 답,12,5점
